,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Ball Gown cave,125.0,-17.03,-6.531490208117801,3.808215413717338,-1.4575778003425626,-8.595806057315961,100.0,255.7159905345585,431.8048314824116,-5.073912407775238,2.6000530691901447,False,6.654723370315139
1,Bittoo cave,77.7764,30.7903,-6.955086056623654,2.812809336827995,-7.790096773309518,-9.332593744311172,3000.0,2010.3223229816294,415.78989200577837,0.835010716685864,-0.4978768140934712,False,5.719254219666673
2,Botuverá cave,-49.1569,-27.2247,-5.450544186251504,3.3421740904055124,-2.6693564960718277,-6.434064582085595,180.0,451.40096203332115,302.6232291967474,-2.781187690179676,1.521303149723659,False,6.234243882988627
3,Bukit Assam cave,114.8,4.03,-7.295258884089122,0.6994812070115192,-7.255826673468368,-8.819262762309627,150.0,296.42149522283125,8.261762994232686,-0.039432210620754304,0.04714798096012395,False,2.852050946957308
4,Buraca Gloriosa,-8.7833,39.5333,-6.188887733294569,4.898412849905156,-5.107695033687946,-8.685040560934677,420.0,250.34913338479782,543.5365932927459,-1.081192699606623,0.48851219728569134,False,7.547392685822174
5,Cave Without a Name,-98.6208,29.885200000000005,-7.337554398072381,5.039002002046805,-3.551299206872136,-8.644630024837815,377.0,313.0941728952893,760.5050497606256,-3.786255191200245,1.6866991121864607,False,7.654935209531511
6,Cave of the Bells,-110.75,31.75,-9.616777274671856,4.385841831342761,-10.554733804949164,-10.090302861272232,1639.0,1179.2398713527061,533.8785762011134,0.9379565302773081,-0.44787438897765414,False,7.141603531280061
7,Chan Hol cave,-87.57,20.16,-1.2527958424757855,2.9512273682322125,-4.451282347404572,-3.1997515832376573,-8.5,34.05761641291099,447.2796244410764,3.1984865049287863,-1.8618435639960902,False,5.858286251013776
8,Chauvet cave,4.26,44.23,-9.885327885393098,2.687092059859342,-7.818126783413163,-11.09794138306599,240.0,482.9487470447895,305.11447180307584,-2.0672011019799346,1.2610765646653224,False,5.589983507948409
9,Creighton`s cave,172.47,-40.63,-5.142579157664135,1.3210594845349382,-4.015422120443191,-8.291775763606292,80.0,134.83317933687417,69.00998942851429,-1.127157037220944,0.9806707909042068,False,3.919497939674794
10,Cueva Victoria,-0.8215,37.6322,-7.990258597062265,4.1679270907193295,-6.166079059276683,-8.89489176452527,75.0,395.1769895902848,541.8033551501388,-1.8241795377855823,0.8935266768773042,False,6.961924519825494
11,Cueva del Diamante,-77.5,-5.73,-5.836831253488486,0.8775343259028684,-6.2246556677266085,-4.386571135654631,960.0,638.6207498917793,31.369435063083298,0.3878244142381222,-0.4140026189854234,False,3.194488363780972
12,Cueva del Tigre Perdido,-77.3081,-5.9406,-6.005450938284938,0.6790654341386371,-5.7883657729298195,-4.3531931009782525,1000.0,622.5507067529326,1.4804737149354987,-0.2170851653551189,0.2634355213969804,False,2.810121295077734
13,Dim cave,32.1056,36.534,-9.4392911332324,3.047938114116613,-6.974511698511808,-8.197837079646076,232.0,567.4908465893784,431.40804071102957,-2.464779434720592,1.4118058897191408,False,5.9534995640571875
14,Dongge cave,108.0833,25.2833,-7.851682908133016,1.0071100569640197,-7.214836502825847,-9.181693297841063,680.0,760.9417266309117,28.87317596314033,-0.6368464053071694,0.6345944000218777,False,3.4222183857705932
15,Dos Anas cave,-83.97,22.38,-3.4592356199283483,4.086959846355539,-0.4920260807635511,-3.4690055976338985,120.0,14.380380313269384,447.2796244410764,-2.9672095391647972,1.4677362856891814,False,6.893970794111086
16,El Capitan cave,-133.319,56.162,-9.673558168148045,11.397873403952948,-11.782801635725633,-11.481002765600552,80.0,418.807704253903,2225.9280577971836,2.1092434675775884,-0.6247622758628245,False,11.512805516109953
17,El Condor cave,-77.3,-5.93,-5.864580119943134,0.6778763726896748,-6.0132307838518955,-4.349913957116768,860.0,621.8513302829709,1.4804737149354987,0.1486506639087617,-0.18054755218869264,False,2.807659918945389
18,El Soplao cave,-4.3937,43.2962,-7.304730735662327,0.7315492451512463,-7.720190696069153,-10.140755794384928,550.0,468.1343790681409,15.958928653096004,0.4154599604068263,-0.48574394106084356,False,2.916695133630285
19,Fort Stanton cave,-105.4433,33.5067,-9.591428558666395,3.8545931559820454,-10.311820868823725,-11.285231716503471,1864.0,1574.938949513961,533.8785762011134,0.7203923101573295,-0.3669271057786799,False,6.695122486036855
20,Furong cave,107.9036,29.2289,-8.412020712828902,1.0977012363135425,-8.051880545206556,-10.045215290800066,480.0,746.832712929337,62.70871141155851,-0.3601401676223457,0.3437395354480482,False,3.5728215928135
21,Gempa bumi cave,120.0,-5.0,-3.7704124518696083,3.2382573166011057,-5.311553570632077,-6.702671654598644,140.0,47.18126717127228,395.3784849177935,1.5411411187624684,-0.8564198606418607,False,6.13655924593398
22,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-7.243772211041189,0.9156411488932067,-7.195174539543632,-8.75218225090783,150.0,274.5883265248798,35.51202586791931,-0.048597671497557116,0.05078702929498675,False,3.2631114307096527
23,Haozhu cave,109.9833,30.6833,-8.50914306340887,1.2000748112029165,-9.157342119692487,-10.166609160782972,1017.0,743.4849033534679,117.46176400876678,0.6481990562836177,-0.5917036308957875,False,3.735712227573048
24,Hollywood cave,171.47,-41.95,-4.725022756204706,0.8672328745282437,-3.9562663767768242,-8.648668388595613,100.0,226.4775310757521,17.653035240796594,-0.7687563794278818,0.8255072019136506,False,3.1756828232442578
25,Hulu cave,119.17,32.5,-8.039860839330025,3.7476750506512175,-7.804368658029768,-10.094010336257353,86.0,73.69933963278417,459.3377314185644,-0.2354921813002573,0.121645354596738,False,6.601615371667849
26,Hölloch im Mahdtal,10.1506,47.3781,-9.525850154901242,2.957348063964383,-15.34559942709341,-12.424815009353022,1240.0,866.7999731159301,346.3432895827455,5.819749272192167,-3.3841768777824273,False,5.864357998654203
27,Jaraguá cave,-56.583,-21.083,-5.335815203205844,6.761133280723782,-5.652862031612244,-6.728323970153001,570.0,278.6799745204584,891.6297858599766,0.31704682840639986,-0.12193086772205247,False,8.867046834748354
28,Jeita cave,35.65,33.95,-6.751882263534377,2.313878770526489,-5.950436564737163,-6.843674549532935,100.0,452.64852596715764,250.92203809450007,-0.8014456987972141,0.5268704017777551,False,5.187278369393539
29,Juxtlahuaca cave,-99.20000000000002,17.4,-4.256790112167661,6.337156733461804,-5.188717379224652,-5.437692343431417,934.0,746.1383484691935,976.1796141030603,0.9319272670569916,-0.37019861927132963,False,8.584529116754705
30,KNI-51,128.62,-15.300000000000002,-2.805559600065825,4.016813632165567,-6.909475508348881,-8.560694735076522,100.0,210.95407214593953,431.8048314824116,4.103915908283056,-2.04765889414906,False,6.834552673069492
31,Kalakot cave,74.4258,33.2219,-6.188904209990091,3.6063138248915623,-8.05196610444747,-9.020951739496196,826.0,1905.171548861335,415.78989200577837,1.8630618944573785,-0.9810599004378823,False,6.475913097245461
32,Karaca cave,39.4029,40.5443,-12.092018239886668,5.517020613944527,-14.93661240384256,-10.81047402720136,1536.0,1242.3475967621798,634.2843089556087,2.8445941639558914,-1.2110665566895884,False,8.00979787853802
33,Kulishu cave,115.65,39.68,-10.929759990977322,3.050071284248576,-10.553922762112078,-12.133321568197786,610.0,766.0525124196062,237.23556198289054,-0.37583722886524384,0.21520125640658808,False,5.955582546992765
34,La Garma cave,-3.6657999999999995,43.4306,-7.564054099286467,1.1151104281656066,-7.992980216078447,-10.211313345168712,85.0,459.72274719019686,60.71145462098657,0.4289261167919802,-0.4061846920966991,False,3.6010420471532947
35,La Mine cave,9.68,36.03,-5.5081690066752955,5.519138117228577,-7.3382018599688195,-7.873302059276648,975.0,229.49094089779555,856.4254274621903,1.830032853293524,-0.7789745251421839,False,8.011334862661405
36,La Vallina,-4.8067,43.41,-7.196498490995373,0.8629284986857371,-7.0171700456205315,-10.061567013067865,70.0,435.87167457920214,22.38076957730544,-0.17932844537484183,0.19304643127701576,False,3.1677920153331085
