,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.09252907334457611,6.111831202921003,-1.988515032293109,-3.336720247871665,-45.0,23.213320269357347,790.4064636061545,2.081044105637685,-0.841774196865545,False,8.31561927857436
1,Abissal cave,-37.6659,-5.5642,-3.0879585568712473,6.846503381405069,-3.814462749206018,-4.902484764605411,100.0,318.7494399361756,866.3403852538111,0.7265041923347706,-0.2776538572956769,False,8.801229286797776
2,Ball Gown cave,125.0,-17.03,-7.395608010944285,3.2932951903140704,-2.034523501560519,-8.450380072137953,100.0,297.2105377116745,431.8048314824116,-5.361084509383765,2.9541825149212455,False,6.104136710722784
3,Bittoo cave,77.7764,30.7903,-7.0323348780459565,2.6614537449056757,-4.969083240103184,-7.566392803462203,3000.0,2050.224367680673,415.78989200577837,-2.0632516379427726,1.2647151972052333,False,5.487422290651322
4,Botuverá cave,-49.1569,-27.2247,-5.815268867929463,7.530366001732536,-4.613130192636675,-6.507591565121641,180.0,483.94926977098464,1016.4006263082873,-1.2021386752927885,0.43807304053289936,False,9.230324391974374
5,Bukit Assam cave,114.8,4.03,-6.938686154336321,0.5156235366895819,-6.439998960431797,-8.766575868121322,150.0,334.74421487531424,35.512025867917906,-0.4986871939045239,0.6944833676103435,False,2.415323397516861
6,Buraca Gloriosa,-8.7833,39.5333,-5.428109621381449,5.800669864812421,-5.455699062962981,-8.594453537829509,420.0,249.56323903111914,557.0244943402973,0.027589441581532093,-0.011455230589456033,False,8.10117467265291
7,Cango cave,22.2147,-33.3925,-3.197033993481116,9.986206852931826,-5.84255355783057,-5.942432667534645,687.0,715.1060919210624,1245.2559924176435,2.645519564349454,-0.8371642975283722,False,10.629411016472307
8,Cave C126,113.90000000000002,-22.100000000000005,-2.98472156253799,9.342821608034326,-6.786407685567724,-7.611883857123121,100.0,72.05707889319353,1291.7810081240757,3.801686123029734,-1.2437618435734168,False,10.281298065929022
9,Cave Without a Name,-98.6208,29.8852,-7.092631658039225,6.052260964695681,-3.8675342983983683,-8.609699652171969,377.0,335.27397139857186,760.5050497606261,-3.2250973596408565,1.3109435972020376,False,8.274995088860571
10,Cave of the Bells,-110.75,31.75,-8.47770997067385,4.710252658425732,-11.909072669426791,-9.842096485440955,1639.0,1180.6268505569496,533.8785762011134,3.4313626987529418,-1.5810460671137554,False,7.300137217200017
11,Chauvet cave,4.26,44.23,-10.295966405670994,2.256274758833437,-8.048479588804033,-11.568778736934258,240.0,518.7044066849156,305.11447180307584,-2.24748681686696,1.496239654255847,False,5.052483619905164
