,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.9161419548464128,7.033802804228523,-1.7563536203476653,-2.6390576580480847,790.4064636061545,0.8402116655012525,-0.3168061565587343,False,8.21128832017007
1,Ball Gown cave,125.0,-17.03,-5.879185153729294,5.490391673000716,-3.376591441599885,-5.338901548439573,431.8048314824116,-2.502593712129409,1.068042870797413,False,7.254673489884426
2,Bittoo cave,77.7764,30.790299999999995,-8.705168777979441,9.470980447967367,-7.311667793175509,-9.172782026432397,1513.2152654258205,-1.3935009848039321,0.4528035363046973,False,9.528261712636786
3,Botuverá cave,-49.1569,-27.2247,-7.284634512404627,5.615411466147077,-3.9897012630077597,-5.935635162312722,302.6232291967474,-3.294933249396867,1.3904514477144931,False,7.336805391798896
4,Bukit Assam cave,114.8,4.03,-8.403274213374614,3.798094379623268,-8.060810541031014,-8.830751059826444,8.261762994230782,-0.34246367234359987,0.17572422363342002,False,6.0339135497871
5,Buraca Gloriosa,-8.7833,39.5333,-5.134317529405388,7.114199083705025,-3.260854408864475,-6.636363282154831,557.0244943402973,-1.8734631205409134,0.7023961803384344,False,8.258082448227842
6,Cave C126,113.9,-22.1,-3.241845790029836,8.492087924276618,-6.419579082830239,-4.261622722806411,1291.781008124078,3.1777332928004034,-1.0904611638215127,False,9.022428485681377
7,Cave of the Bells,-110.75,31.75,-12.00409224237388,5.632083296743321,-11.959974175024172,-10.471178437928424,533.8785762011134,-0.044118067349707246,0.018590109364608205,False,7.347688594492733
8,Cold Air cave,29.1833,-24.0,-6.5819312090318025,9.99581756844307,-3.9662108335827213,-6.598776877677684,4889.45059764405,-2.615720375449081,0.8273364428495803,False,9.788707875118627
9,Cueva del Diamante,-77.5,-5.73,-7.437558640333269,4.452309397599941,-7.106119456197803,-4.395045488758983,31.369435063083298,-0.33143918413546647,0.15707648817398284,False,6.532943099777565
10,Devils Hole,-116.2915,36.4254,-13.889034679160819,4.515029219978709,-19.752912038845125,-11.755078012598661,87.22634739701041,5.863877359684306,-2.7596537555118297,False,6.578797065318145
11,El Condor cave,-77.3,-5.93,-7.5776233142399825,4.411323913888602,-6.844169295929987,-4.3323805828664295,31.369435063083298,-0.7334540183099953,0.34921140428196995,False,6.5028042589552735
12,Fort Stanton cave,-105.4433,33.5067,-16.047436322595637,7.023019657880123,-10.543654568232048,-12.631935936867892,533.8785762011134,-5.5037817543635885,2.07682193529424,False,8.204991762852408
13,Gempa bumi cave,120.0,-5.0,-4.254070467640298,5.365698683432429,-6.731249633572626,-4.964773238484543,395.3784849177935,2.477179165932329,-1.0694100924364738,False,7.171819450843388
14,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-8.516948211194958,3.9069663662374343,-7.579310966947719,-8.768765049429067,35.51202586791931,-0.9376372442472389,0.4743675946471245,False,6.119783292799142
15,Haozhu cave,109.9833,30.6833,-8.906653630126167,4.49930181437777,-9.504972894069681,-9.978725328743039,209.93569543527107,0.5983192639435142,-0.28207228883888735,False,6.567328958998398
16,Hollywood cave,171.47,-41.95,-5.210345008100169,4.714876986415181,-4.46217261447498,-8.252970593954004,162.5774223361686,-0.7481723936251887,0.3445612991594246,False,6.722818561909069
17,Hulu cave,119.17,32.5,-10.23731839799751,7.756516344721776,-8.040378229009832,-10.216058307608176,892.9450829813815,-2.1969401689876786,0.7888326422449602,False,8.622824824719725
18,Jaraguá cave,-56.58299999999999,-21.083,-6.371370732647917,6.93825942280584,-5.462205589817063,-5.046758575643952,891.6297858599761,-0.9091651428308545,0.34515765485352373,False,8.155328784783507
19,Jeita cave,35.65,33.95,-5.628561936953715,4.651356750927616,-4.694876399285192,-5.6239905752006685,245.40884781618348,-0.9336855376685227,0.43292314688772826,False,6.677379086369988
20,Jerusalem west cave,35.15,31.7833,-4.227201384792399,4.096168141926523,-4.187617970794349,-5.304115279768385,12.425870552915981,-0.039583413998049544,0.019557996354684363,False,6.26621216130391
21,Juxtlahuaca cave,-99.2,17.4,-2.625306332187412,8.97894284749403,-7.669010582275907,-4.535588890251591,1703.0507573982998,5.043704250088495,-1.6832049866982988,False,9.277454027713226
22,KNI-51,128.62,-15.3,-4.530906473165381,5.902680786498774,-5.153135129883708,-5.335026005735105,431.8048314824116,0.6222286567183266,-0.2561093063635941,False,7.522130369484131
23,Karaca cave,39.4029,40.5443,-12.426215332334408,6.976055136018206,-13.069504223393437,-9.654431763450447,634.2843089556081,0.6432888910590293,-0.24355727110205502,False,8.17751142556753
24,La Mine cave,9.68,36.03,-5.584395609600973,7.500484748430435,-6.023370764790684,-6.6355427921977705,856.4254274621903,0.438975155189711,-0.16028588331616195,False,8.479317035467126
25,Lake Shasta cave,-122.304,40.804,-13.775886205919873,7.405119995212085,-11.87126714170222,-10.241996946979212,713.7594855266537,-1.9046190642176537,0.6999098039005119,False,8.425239546098014
26,Lapa sem fim cave,-44.628099999999996,-16.1503,-3.7064434887330213,5.607480903659172,-5.94215825970188,-3.4082049857372847,552.5911834969794,2.2357147709688583,-0.9441315148370157,False,7.331622730479875
27,Larga cave,-66.8,18.32,0.12447262213120713,9.068108542798356,0.025024048002447015,-1.6387629747441625,1380.8809779355013,0.09944857412876013,-0.033024800727652445,False,9.323405264788995
28,Liang Luar,120.43,-8.53,-4.4874023229156546,5.3188467185748,-4.626543376140887,-4.338010734737786,395.3784849177935,0.13914105322523262,-0.06033183700015414,False,7.1404395159754435
29,Mairs cave,138.83,-32.16,-6.695732062117257,9.654966207131531,-6.309546119784322,-6.981337745053239,2140.5644372408224,-0.3861859423329346,0.12428567685757427,False,9.620365814590086
30,Mawmluh cave,91.8817,25.2622,-6.69778014491407,7.77330574594731,-2.192376196134205,-6.224588836077216,1164.9010435908565,-4.505403948779865,1.6159609446481886,False,8.632152066626453
31,Moomi cave,54.20000000000001,12.550000000000002,0.2973900131502867,11.099936894050519,0.013163307244459096,-1.4834349346888,2891.7975886288827,0.2842267059058276,-0.0853109202858567,False,10.315171720584855
32,Pacupahuain cave,-75.82,-11.24,-10.18053922812003,6.593949325145138,-17.235489474339914,-8.134574206784116,612.4413230623701,7.054950246219883,-2.7473953109782574,False,7.950400560089393
33,Paixão cave,-41.0184,-12.6182,-2.754708093469626,5.680164809231659,-3.3881926057347624,-2.444319434371529,552.5911834969794,0.6334845122651362,-0.26580034056648527,False,7.378985820792313
34,Paraiso cave,-55.45,-4.0667,-2.954901477568572,8.653730299874454,-2.474120222143938,-2.579622945781624,1789.6761182662754,-0.4807812554246338,0.16343529421637723,False,9.107892276325696
35,Pindal cave,-4.53,43.4,-7.47754933431526,6.518600796225266,-5.1732311223204475,-7.9044072441472295,557.0244943402973,-2.3043182119948122,0.9025375081070685,False,7.904845754330275
36,Pinnacle cave,-115.5,35.97,-16.012809603793617,4.4425271047936,-14.64444173080101,-11.538687359399988,87.22634739701041,-1.3683678729926072,0.6492139243595709,False,6.52576229783346
37,Rainha cave,-37.6432,-5.5782,-2.6085456344864557,7.44971276883094,-1.4028723681063298,-2.5317472276950284,865.9907214226611,-1.205673266380126,0.44173302273267706,False,8.45056937761796
38,Ruakuri cave,175.08,-36.27,-4.915445299651982,6.464545279141581,-5.059362858147028,-7.574384781925612,535.0038415997075,0.14391755849504584,-0.056603696269762076,False,7.872002044619772
39,Sant'Angelo cave,17.5,40.7,-10.020475570942146,6.85895281011583,-5.850109989894577,-7.560825445126619,856.4254274621903,-4.1703655810475695,1.5923745216295384,False,8.10858576870653
40,Santana cave,-48.7267,-24.5308,-4.957564004881971,5.085839391901175,-7.605809348659534,-5.425291992868512,302.6232291967474,2.648245343777563,-1.1742941483159108,False,6.982284297704756
41,Santo Tomas cave,-83.84,22.55,-1.8107290125340296,7.0905652005700945,-0.13657582433063453,-2.439130174354264,790.4064636061545,-1.674153188203395,0.6287163678332276,False,8.244354063930892
42,Secret cave,114.8503,4.0848,-8.444113726682241,3.817295526031395,-7.923508173073856,-8.820540044844833,8.261762994230782,-0.5206055536083856,0.26645931372676923,False,6.049146451565896
43,Sieben Hengste cave,7.81,46.75,-9.774604713435446,8.097736488534775,-15.600606964882155,-10.451413610758415,1027.6524511591685,5.82600225144671,-2.047334609337612,False,8.810448712974686
44,Sofular cave,31.9333,41.4167,-8.808273064564949,6.446858627241353,-14.72516911771267,-8.089859877740716,634.2843089556081,5.91689605314772,-2.3303430936527976,False,7.861225979526889
45,Soreq cave,35.0226,31.7558,-4.5102947224928815,4.115698991301597,-3.4159497350973353,-5.24890544296156,12.425870552915981,-1.0943449873955462,0.5394267147527704,False,6.281133290485342
46,Twin Forks cave,172.48,-40.63,-4.811377880908905,3.895066059687211,-3.931998147648187,-8.094663337957877,7.783644865119334,-0.879379733260718,0.44557317663082524,False,6.110456000019958
47,Wet Neck cave,172.48,-40.7,-4.795721814994772,3.885820214305406,-3.983798231502533,-8.103108220521387,7.783644865119334,-0.8119235834922387,0.41188294062368824,False,6.1031993967724825
48,Xiaobailong cave,103.36,24.2,-6.485301253192384,6.278575332416729,-12.186953230137798,-8.40318942906929,759.7115709872944,5.7016519769454135,-2.275464949534165,False,7.757946174466597
49,Yangzi cave,107.783,29.783,-9.3585063298905,4.4986640807963045,-8.905337238253935,-9.79424208100733,226.61025502430434,-0.45316909163656405,0.21365767521117482,False,6.566863514045973
