,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.45164699375561035,7.640697805617934,-1.8043752146878913,-2.98086968844314,790.4064636061545,1.3527282209322808,-0.4893775459265643,False,8.717020054034442
1,Ball Gown cave,125.0,-17.03,-4.400414914272436,7.9490830164009765,0.03935822147985846,-5.349259332314793,1066.9519205315203,-4.4397731357522945,1.5747160818016928,False,8.89119324910089
2,Bittoo cave,77.7764,30.790299999999995,-7.886304081157006,4.9909594283839995,-10.334160099273186,-9.840197131695705,415.78989200577837,2.4478560181161795,-1.0957055197259906,False,7.045203677987778
3,Botuverá cave,-49.1569,-27.2247,-5.717632114274282,5.626389577610298,-3.655892562979261,-5.49723782387133,302.6232291967474,-2.0617395512950205,0.8691983681966081,False,7.480255521139001
4,Bukit Assam cave,114.80000000000001,4.03,-7.655683613268392,3.7914837038966156,-6.472950456371525,-8.827066934508224,8.261762994230782,-1.1827331568968669,0.6074103323422733,False,6.140533856707099
5,Buraca Gloriosa,-8.7833,39.5333,-4.845682471478137,6.204118000130459,-6.198895671865216,-6.869823467236369,555.7630516490218,1.3532132003870796,-0.5432831067144599,False,7.8549162350827535
6,Cango cave,22.2147,-33.3925,-4.064967438970265,8.75480868010471,-5.882861618100776,-5.46227100034335,1245.2559924176435,1.8178941791305112,-0.6143915996631135,False,9.330928537484695
7,Cave Without a Name,-98.62079999999999,29.8852,-4.301635836529835,7.007878501713167,-4.660736006112291,-7.452881712690701,760.5050497606271,0.3591001695824563,-0.1356507903222932,False,8.348237872694586
8,Cave of the Bells,-110.75,31.75,-8.079460907670788,6.129249703980025,-9.281077265491092,-10.327309776363935,533.8785762011134,1.2016163578203045,-0.4853579799926858,False,7.807377716293005
9,Chauvet cave,4.26,44.23,-7.25157284497885,4.7576728228670335,-8.026707466707387,-9.610942800982116,305.11447180307584,0.7751346217285375,-0.35536925249095236,False,6.878580432348851
10,Cold Air cave,29.1833,-24.0,-5.29009572522121,7.952344009178173,-4.076982102349007,-5.756786218756224,1245.2559924176435,-1.2131136228722035,0.43018365017967747,False,8.893016801824826
11,Cueva Victoria,-0.8215,37.6322,-5.181115073587694,6.168456589559871,-5.275173758976052,-7.2303679788514925,619.5263625287421,0.09405868538835804,-0.03787133792011417,False,7.832308582860658
12,Cueva del Diamante,-77.5,-5.73,-4.993967875967633,4.762418204995545,-6.1603903776466495,-3.9784229044290687,31.369435063083298,1.1664225016790164,-0.5344931260618043,False,6.882009982743829
13,Dim cave,32.1056,36.534,-8.897536256065113,5.053939329909902,-6.712088063351416,-7.665982880449042,431.40804071102957,-2.1854481927136966,0.9721325920747946,False,7.089515322185949
14,Dongge cave,108.0833,25.2833,-8.674817013732298,3.939886986969249,-7.680137679225347,-8.027638216361932,28.87317596314033,-0.9946793345069507,0.5011193962922598,False,6.259554364986511
15,El Condor cave,-77.3,-5.93,-5.162858884887931,4.763212248426598,-5.877079974947321,-3.948173024496936,31.369435063083298,0.7142210900593904,-0.32725229671006356,False,6.88258368152695
16,El Soplao cave,-4.3937,43.2962,-6.002027260310765,3.9533036794233816,-5.972702109126772,-8.326994780500918,15.958928653096004,-0.02932515118399337,0.014748918352285898,False,6.270203292241899
17,Exhaleair cave,172.633,-41.2833,-5.381497142561158,3.5847794552789876,-6.8559017605801955,-8.219762479837252,7.110654001996641,1.4744046180190375,-0.7787274100978263,False,5.97080316517863
18,Fort Stanton cave,-105.4433,33.5067,-11.184506343590435,6.253104173256361,-8.018957434331371,-12.488211279432534,533.8785762011134,-3.165548909259064,1.2659052355937437,False,7.88586549604914
19,Furong cave,107.9036,29.228899999999996,-9.365108451776504,3.767620528086235,-8.170025059343844,-9.601483785594347,62.70871141155921,-1.1950833924326592,0.6156935925715714,False,6.121179437181629
20,Gempa bumi cave,120.0,-5.0,-3.1356293162495827,5.404182296339752,-5.227367315214148,-5.24138142329398,395.3784849177935,2.0917379989645655,-0.8997923381210284,False,7.331055858781866
21,Gunung-buda cave (snail shell cave),114.48,4.02,-7.335668718911497,3.9002291220424237,-7.11229572750517,-8.758354210645589,35.512025867917906,-0.22337299140632627,0.11310598857348322,False,6.227971173994069
22,Haozhu cave,109.9833,30.6833,-9.162044729963343,3.910223280524703,-9.744491818460721,-10.201914017845294,117.46176400876678,0.5824470884973785,-0.29454774359911023,False,6.23594551422823
23,Hollywood cave,171.47,-41.95,-6.143044904608774,4.22735568993456,-4.6259663319470405,-8.296860777833581,121.82913616619264,-1.5170785726617337,0.7378595096755513,False,6.483894336934655
24,Hulu cave,119.17000000000002,32.5,-8.822545295031455,6.7471515370382225,-8.701146429563336,-10.35742874958752,800.7416809178786,-0.12139886546811951,0.04673630737808774,False,8.191468500117399
