,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.16790145880563184,7.008694634853512,-1.9632747367305765,-2.6245038620937846,790.4064636061545,1.7953732779249447,-0.6781662735395925,False,8.385167603127186
1,Abissal cave,-37.6659,-5.5642,-4.015565802761472,7.3475021787590205,-3.814482614157407,-3.7024179330671596,866.3403852538111,-0.20108318860406493,0.0741832577683394,False,8.585449544669418
2,Ball Gown cave,125.0,-17.03,-6.778477918517051,5.488066455118513,-2.0345214478393245,-5.648358475302881,431.8048314824116,-4.743956470677727,2.025027916188602,False,7.4199821297414426
3,Bittoo cave,77.7764,30.7903,-7.926912290190073,5.056949454364904,-4.968727133377986,-8.25943043027058,415.78989200577837,-2.9581851568120863,1.3154702998571077,False,7.122582443907871
4,Botuverá cave,-49.1569,-27.2247,-6.871478969676939,7.569923614950272,-4.613120861347113,-6.021793395986955,1016.4006263082873,-2.2583581083298263,0.8208183570933397,False,8.714428824595837
5,Bukit Assam cave,114.8,4.03,-7.199085531351328,4.567134048151519,-6.515629109482982,-7.902223368577786,35.512025867917906,-0.6834564218683452,0.3198077244743037,False,6.768852614207328
6,Buraca Gloriosa,-8.7833,39.5333,-5.696697158990725,6.662096293149195,-5.455697347956379,-7.800067498989291,557.0244943402973,-0.24099981103434587,0.09337083641463641,False,8.175204615629081
7,Cango cave,22.2147,-33.3925,-4.5522846524247775,8.705401639163341,-5.842515576571941,-5.537283440850909,1245.2559924176435,1.2902309241471634,-0.43729351854178294,False,9.345178151496125
8,Cave C126,113.90000000000002,-22.100000000000005,-3.153243372411711,8.441669555067834,-6.78636732369614,-4.7547537398720365,1291.7810081240757,3.6331239512844293,-1.2504491652955123,False,9.202532342873278
9,Cave Without a Name,-98.6208,29.8852,-6.064667972902175,6.9828177122884405,-3.867459031761042,-7.1877342891120435,760.5050497606261,-2.197208941141133,0.8314880370036819,False,8.369673777549297
10,Cave of the Bells,-110.75,31.75,-8.76154204468273,6.007856296761213,-11.909038848021131,-9.691135975068596,533.8785762011134,3.1474968033384005,-1.2841197620629456,False,7.763417578081994
11,Chauvet cave,4.26,44.23,-10.186888756936161,4.395514555366176,-8.336227790312194,-10.905556330336342,305.11447180307584,-1.850660966623968,0.8827180431279017,False,6.640458085509207
12,Cold Air cave,29.1833,-24.0,-5.450006801111134,7.947252265047768,-4.049349082619443,-5.726723824546744,1245.2559924176435,-1.4006577184916909,0.49684796966882316,False,8.928976458131773
13,Coves de Campanet,2.9683,39.7937,-5.618498183088333,4.748208325247172,-5.2917109598723755,-8.102685750897008,244.4687496357837,-0.3267872232159572,0.1499685476043616,False,6.901731520550966
14,Cueva del Diamante,-77.5,-5.73,-5.486086996649716,4.735715492080934,-6.495304887122074,-3.5126412886331932,31.369435063083298,1.0092178904723585,-0.46375877372810853,False,6.892646096823309
15,Dongge cave,108.0833,25.2833,-6.262746032435121,4.165869580049096,-6.040709577547744,-6.546293987906864,28.87317596313951,-0.22203645488737678,0.10878560963823636,False,6.464664831268903
16,El Condor cave,-77.3,-5.93,-5.387567260281057,4.73192416241098,-6.610264264157839,-3.491751981538214,31.369435063083298,1.2226970038767817,-0.5620823655132051,False,6.889886479395674
17,Fort Stanton cave,-105.4433,33.5067,-12.651721120105078,5.912298832773155,-10.389782688467047,-12.13414133590024,533.8785762011134,-2.261938431638031,0.9302562382179793,False,7.701429905392409
18,Furong cave,107.9036,29.2289,-7.526859459422742,3.8041665451116304,-6.515046186459228,-7.585047877311627,62.70871141155851,-1.0118132729635132,0.5187649328207042,False,6.1776448813431015
19,Gempa bumi cave,120.0,-5.0,-4.142652296472745,5.38870610975267,-5.639987875717196,-5.366149478605061,395.3784849177935,1.4973355792444512,-0.6450255161931443,False,7.352506681273155
20,Gunung-buda cave (snail shell cave),114.48,4.02,-6.933136534517423,4.581939575876504,-6.763563211311255,-7.850466740020545,35.512025867917906,-0.16957332320616825,0.07921963781050212,False,6.779815216366445
21,Haozhu cave,109.9833,30.6833,-7.557756067491567,3.8315962051578256,-8.129000285506038,-8.02478059117243,117.46176400876678,0.5712442180144706,-0.291831353951858,False,6.199876602844228
22,Hollywood cave,171.47,-41.95,-6.180449305452638,4.53982229544874,-4.892427197656298,-8.31964946066951,128.58921406274007,-1.2880221077963396,0.6045105584358129,False,6.748583180612281
23,Hulu cave,119.17,32.5,-9.41912088111935,7.347844711738786,-7.5365453709830525,-9.459831528056867,828.0634577586494,-1.8825755101362969,0.6945002718545714,False,8.58564966474221
24,Hölloch im Mahdtal,10.1506,47.3781,-13.154693107337524,4.781653111340687,-16.258549418287885,-12.269277304002953,190.5371248672651,3.103856310950361,-1.4194254069363392,False,6.925995608915067
25,Jaraguá cave,-56.583,-21.083,-5.8077770468763985,7.390681466376828,-6.500067602535673,-5.36104867891537,1016.4006263082873,0.6922905556592749,-0.25465145649935716,False,8.610639774953473
26,Jeita cave,35.65,33.95,-6.261009232487365,4.018150165376314,-5.3785866316343345,-6.278666505831954,71.6017072338472,-0.8824226008530305,0.44021368692147395,False,6.349013639364993
27,Jerusalem west cave,35.15,31.7833,-5.383034162688061,3.8766283285057974,-3.439733987640693,-5.73239531509195,12.425870552915981,-1.9433001750473675,0.9869901244634482,False,6.2362032470537265
28,Jiuxian cave,109.1,33.5667,-9.490715668117739,4.870405125491204,-8.749965949422517,-9.508422576357056,245.38036021621315,-0.7407497186952217,0.33565177743992447,False,6.989976608638156
29,KNI-51,128.62,-15.3,-3.5240167552180033,5.902139369796604,-7.727601854264731,-5.60595423990668,431.8048314824116,4.203585099046728,-1.7302749232840524,False,7.6948101424811854
30,Kalakot cave,74.4258,33.2219,-7.958374555180662,6.251206938150491,-9.373867046280694,-9.468229281645751,415.78989200577837,1.4154924911000313,-0.5661423351761611,False,7.919087041394287
31,Karaca cave,39.4029,40.5443,-12.579732855730688,6.864580580114496,-13.869753174897937,-10.148885975205069,634.2843089556081,1.2900203191672492,-0.4923676913646526,False,8.29851115673427
32,La Mine cave,9.68,36.03,-5.462197003505354,6.554939049189998,-6.444525119619016,-7.565583142233833,722.0351753151047,0.9823281161136617,-0.38368272481545307,False,8.109190583731552
33,Lake Shasta cave,-122.30400000000002,40.804,-11.245387790187976,5.519078014759097,-12.605601925919359,-10.638280448839284,342.3711525772602,1.3602141357313826,-0.5789939387661642,False,7.440916740322537
34,Lapa sem fim cave,-44.6281,-16.1503,-3.878444561536567,5.800408455304956,-7.265145952703787,-3.851631448024054,552.5911834969799,3.3867013911672204,-1.4062016969237912,False,7.628206954174658
35,Larga cave,-66.8,18.32,-1.4005882553323001,8.871991895573505,1.0271125193481794,-2.018527604906446,1380.8809779355013,-2.4277007746804795,0.8150506323382598,False,9.43417106304792
36,Lehman caves,-114.22,39.01,-16.086407524990555,6.378777348705481,-17.07708616487014,-14.950237480989593,549.1561739667437,0.990678639879583,-0.3922510163485944,False,7.9994826389318545
37,Liang Luar,120.43,-8.53,-5.177127432009134,5.274457943910964,-3.991769809892048,-5.385905507312477,395.3784849177935,-1.1853576221170856,0.5161316360333799,False,7.274147371120437
38,Mairs cave,138.83,-32.16,-6.934405787551253,9.642663640867472,-6.636056410082763,-7.21370926788752,2140.5644372408224,-0.29834937746848933,0.09607859135632527,False,9.835392306890206
39,Mawmluh cave,91.8817,25.2622,-4.01794684242342,7.475276930825762,-4.268670992028038,-4.9359047940227345,1095.4934508101321,0.25072414960461753,-0.09170278468373956,False,8.659779255500546
40,McLean's cave,-120.42000000000002,38.07,-12.388163081432019,4.007301818589625,-11.315728206396846,-11.135397946243236,3.9874656597285805,-1.0724348750351727,0.5357286862541685,False,6.340437198662226
41,Meravelles cave,0.5127,40.9488,-7.8861437203699545,4.301252272628743,-6.775420205528462,-10.093672911476954,244.4687496357837,-1.1107235148414922,0.5355604635077827,False,6.568869530201766
42,Mitoho,43.7533,-24.047700000000003,-2.739298749674199,9.173128213790108,-3.0267352540661867,-3.920337460177101,1479.1148888216565,0.28743650439198776,-0.09490371010024119,False,9.592944025547878
43,Mizpe Shelagim,35.81,33.32,-5.649288575659626,3.8705480306745876,-4.868843855799696,-5.994205737433929,71.6017072338472,-0.78044471985993,0.3966942597327864,False,6.231310741292723
44,Moaning cave,-120.4655,38.0717,-12.047617415217776,4.009701287371332,-11.874139842498153,-11.098480675174606,3.9874656597285805,-0.17347757271962294,0.08663379256747246,False,6.342335159572205
45,Moomi cave,54.2,12.55,0.13910658028701683,10.573121856565027,-0.3212618347097142,-1.3906280723536675,2564.7425237730695,0.46036841499673103,-0.14158064975194334,False,10.29899381394973
46,Nettlebed cave,172.68,-41.23,-5.098540488423813,4.0264518096463044,-6.592537044267573,-8.193878713084512,61.27911109014511,1.4939965558437596,-0.7445405289276301,False,6.355568901717401
47,Ostolo cave,-0.2678,43.1878,-8.204035319601253,4.146038829723265,-9.16664273128747,-10.70369327706753,257.1628245764518,0.962607411686216,-0.47275106802653494,False,6.4492596340744255
48,Paixão cave,-41.0184,-12.6182,-4.608612731015464,5.667873325249159,-3.5719011146921957,-3.297732098791875,552.5911834969799,-1.0367116163232684,0.4354596279011565,False,7.5405538577788915
49,Paraiso cave,-55.45,-4.0667,-1.9437705052805279,8.782974523652133,-3.490823816043303,-1.7514249004411124,1789.676118266275,1.547053310762775,-0.522016785540842,False,9.386722738541158
50,Pindal cave,-4.53,43.4,-7.793807892952924,5.0073337722890825,-7.344474007750642,-9.816400166597097,345.71960837197975,-0.44933388520228235,0.2008010134505313,False,7.087555113333469
51,Ruakuri cave,175.08,-36.27,-5.406763958218485,6.5400071448420585,-3.8338666436820175,-7.384555374805609,542.0191575195317,-1.5728973145364673,0.6150511849698105,False,8.099949102382777
52,Sanbao cave,110.4333,31.667,-7.9767970224780695,3.9593168424281155,-8.393497019157792,-8.444148773209163,117.46176400876678,0.41669999667972224,-0.20941769171809366,False,6.302361452840407
53,Sant'Angelo cave,17.5,40.7,-8.766568345341689,6.134650232944275,-6.616609610717797,-8.226068603684345,620.2816134195405,-2.149958734623892,0.868030971385092,False,7.844912099130754
54,Santo Tomas cave,-83.84,22.55,-0.8671306729046522,7.203912762370326,0.47458018378392314,-2.4824745683661296,790.4064636061545,-1.3417108566885754,0.4998903020689002,False,8.501144553986135
55,Savi cave,13.8833,45.6167,-13.164598424896742,5.23427759272482,-8.861215107384444,-11.000322217853896,346.3432895827455,-4.3033833175122975,1.8809690793550022,False,7.2463874983546175
56,Sieben Hengste cave,7.81,46.75,-11.928923449324596,4.543839609568873,-16.58837759381814,-11.884035782525903,190.5371248672651,4.6594541444935444,-2.185866053334934,False,6.751568449823526
57,Sofular cave,31.9333,41.4167,-9.412334124777463,6.339576777381525,-16.014174269927178,-8.647957429249445,634.2843089556081,6.6018401451497155,-2.6220131854665807,False,7.974864476295624
58,Soreq cave,35.0226,31.7558,-4.340628093311944,3.9032215958498857,-5.612001834309196,-5.680740120116841,12.425870552915981,1.2713737409972525,-0.6435193840946857,False,6.257556542295289
59,Timta cave,82.0336,29.8381,-8.411637581387012,5.794704920895165,-9.903625591798402,-9.816529764367717,422.11536888456646,1.49198801041139,-0.6197972862208188,False,7.6244556285807885
60,Valmiki cave ,77.8167,15.150000000000002,-2.131849047862193,9.132721960710374,-0.7159453285846938,-3.343825509387129,1689.2571517666604,-1.4159037192774995,0.4685259010190014,False,9.571792968671895
61,Villars cave,0.7799999999999999,45.43,-10.14196683491988,4.586461831211132,-7.73862261927809,-11.055305136073862,262.88512829976605,-2.4033442156417912,1.122217623522461,False,6.783160141979695
62,Wet Neck cave,172.48,-40.7,-5.614008664690524,4.05964114462526,-4.390448278732992,-7.97311732693089,61.27911109014511,-1.2235603859575317,0.6072696618798236,False,6.381709064092712
63,Yamen cave,107.90000000000002,25.4833,-6.048918574565996,4.10209189394625,-6.698475309554169,-6.605226202546109,28.87317596313951,0.649556734988173,-0.32071139998857207,False,6.414988336084942
