,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.4100354564273807,6.108843161556386,-0.8636208680972004,-3.0742810213055884,-45.0,24.013011761034818,790.4064636061545,1.273656324524581,-0.515314981760349,False,8.25882412944017
1,Abissal cave,-37.6659,-5.5642,-4.11340722457562,0.9445175044102365,-3.6658716774904048,-4.75677308831882,100.0,321.59958303813676,2.9554293068707898,-0.44753554708521515,0.46049246780244557,False,3.2474594422813237
2,Andriamaniloke,43.7569,-24.051,-3.5340393210145638,0.936957299154829,-1.610996611683231,-5.414197855899777,20.0,206.5847598742003,0.5179543279930388,-1.9230427093313327,1.9866850802101572,False,3.23443650370315
3,Ball Gown cave,125.0,-17.03,-7.420213676416606,3.573117448919742,-3.6637731187670206,-8.3259834305653,100.0,301.02239160864843,431.8048314824116,-3.756440557649585,1.9872516901524298,False,6.3162945766740295
4,Bittoo cave,77.7764,30.7903,-7.0770547035539355,4.192659184849008,-5.115276049102325,-7.491402913931799,3000.0,2053.5260575486955,415.78989200577837,-1.961778654451611,0.958087611219862,False,6.842006945387308
5,Botuverá cave,-49.1569,-27.2247,-5.867372874209655,3.5309904977317554,-4.994996249646988,-6.546453639274629,180.0,486.4353633537033,302.6232291967474,-0.8723766245626674,0.4642540976790939,False,6.27894971156747
6,Bukit Assam cave,114.8,4.03,-6.976695063564536,0.7959450363204574,-7.233002389604262,-8.604754733236433,150.0,337.63248535156237,8.261762994230782,0.2563073260397255,-0.2872893193922376,False,2.98112557073855
7,Cango cave,22.2147,-33.3925,-2.802061254111113,9.95002827166755,-5.747414912117847,-5.886572919716677,687.0,717.9051210452577,1245.2559924176435,2.945353658006734,-0.9337385558126379,False,10.540249414629221
8,Cave C126,113.90000000000002,-22.100000000000005,-4.314719787777565,9.290508683551241,-7.0012623962081575,-7.507077181700164,100.0,73.5448471021011,1291.7810081240757,2.6865426084305923,-0.8814019074894682,False,10.184940053217675
9,Cave of the Bells,-110.75,31.75,-9.68829233359959,4.161202449397095,-12.12424547324205,-10.04689668181166,1639.0,1183.0799361176098,533.8785762011134,2.4359531396424607,-1.1941517153034695,False,6.81629147259816
10,Cold Air cave,29.1833,-24.0,-7.036618415918234,8.121901676836181,-3.712205544534214,-7.60886442248932,1420.0,1052.0697032828798,1245.2559924176435,-3.3244128713840198,1.166503621168342,False,9.522864266625838
11,Cueva del Diamante,-77.5,-5.7299999999999995,-7.88016689272461,5.985695209969013,-6.84808188366253,-4.501811277634835,960.0,672.1787183132524,639.9147601265942,-1.0320850090620795,0.4218501137582189,False,8.175155644500956
12,Fort Stanton cave,-105.4433,33.5067,-13.825025893795292,5.227466501130585,-9.700084111185468,-11.678327404900278,1864.0,1607.0996020897796,533.8785762011134,-4.124941782609824,1.8041481373750607,False,7.639841693670069
13,Furong cave,107.9036,29.2289,-8.479212354038786,1.2860094417074173,-6.587678768196822,-8.434436237637007,480.0,793.9940870466564,62.70871141155851,-1.8915335858419642,1.6679843764804743,False,3.789315871811582
14,Gempa bumi cave,120.0,-5.0,-3.6612269305793217,3.3965377797121565,-5.972120720340854,-6.3206546383110025,140.0,60.33901564154344,395.3784849177935,2.3108937897615323,-1.2538967036268605,False,6.158244890343371
