,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.230000000000004,-0.8954368577391973,7.011241804321038,-2.006857505947313,-2.4854826863968817,790.4064636061547,1.1114206482081157,-0.4197406089622986,False,8.242880462136815
1,Andriamaniloke,43.75690000000001,-24.051,-3.635386808254209,4.558301322274271,-2.2732865150330457,-4.0591071430459955,0.5179543279930388,-1.3621002932211632,0.6379807447105847,False,6.646347499429742
2,B7 cave,7.0,49.0,-13.562001159405051,5.7539208284139445,-11.227723471744184,-11.350545186518408,257.3749081169504,-2.334277687660867,0.9731293648339602,False,7.46729777342385
3,Ball Gown cave,125.0,-17.03,-6.920509849889356,5.490868769094134,-1.958324093968879,-5.481874970197769,431.8048314824116,-4.962185755920477,2.1176417255258095,False,7.294609723741426
4,Bittoo cave,77.7764,30.7903,-9.020771462919438,10.119263757419468,-6.401087148597185,-8.749201485315194,2573.6609322007193,-2.619684314322253,0.8235206653134869,False,9.902753918217398
5,Botuverá cave,-49.1569,-27.2247,-7.40521729483119,5.624427021705864,-4.6817318165963115,-5.966417312692045,302.6232291967474,-2.7234854782348785,1.1483807948843392,False,7.382792666122519
6,Bukit Assam cave,114.8,4.03,-8.144498023873403,4.5026908087500415,-7.737474067205786,-8.768459924065716,8.261762994230782,-0.4070239566676177,0.19181559302760523,False,6.605680923682013
7,Buraca Gloriosa,-8.7833,39.5333,-5.29867826828613,6.761363986362574,-5.496250420085896,-6.527222765215261,557.0244943402973,0.19757215179976573,-0.07598162401532005,False,8.094661403887107
8,Cango cave,22.2147,-33.3925,-4.69028965092103,8.73628268768215,-5.878983863285157,-5.321983483555029,1245.2559924176435,1.188694212364127,-0.4021673495425289,False,9.201208422843896
9,Cave C126,113.90000000000002,-22.1,-3.427999977770271,8.480569754176635,-6.988834779072893,-4.311748689677652,1291.7810081240757,3.560834801302622,-1.2227546145636128,False,9.065547638564915
10,Cave Without a Name,-98.6208,29.885200000000005,-7.513995661409043,6.641217766157667,-3.717418420835353,-7.964685025496454,760.5050497606256,-3.7965772405736895,1.4732226233487018,False,8.02241990073824
11,Cave of the Bells,-110.75,31.75,-10.324757405381602,5.647473175205534,-12.075634882473139,-10.16776744704023,533.8785762011134,1.750877477091537,-0.7367644591302799,False,7.3979027418525485
