,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
46,Santo Tomas cave,-83.84,22.55,-0.8974767696711159,6.425653277800389,0.08434885538108006,-2.844940548093038,170.0,27.030174151095977,790.4064636061545,-0.981825625052196,0.3873251688462214,False,8.421599878648818
47,Secret cave,114.8503,4.0848,-7.817396888250232,1.1143200645161853,-7.996788872118259,-9.163521061606005,250.0,339.3848933110076,8.261762994230782,0.1793919838680269,-0.16994095615201882,False,3.5070417422785662
48,Sieben Hengste cave,7.809999999999999,46.75,-10.03678058187586,7.362384068501284,-15.47273667166135,-10.730974720104186,1955.0,803.1617104459979,748.2440198309828,5.43595608978549,-2.0033955525985405,False,9.014573714750432
49,Sofular cave,31.9333,41.4167,-9.732407538704827,5.871352599418135,-15.021645464116622,-9.223552548402285,440.0,626.0847519345702,634.2843089556081,5.289237925411795,-2.1828506484203207,False,8.050169801367177
50,Soreq cave,35.0226,31.7558,-4.052963359273766,1.328627585227067,-3.743475408380861,-5.822327051195406,400.0,428.9598606827175,12.425870552915981,-0.3094879508929056,0.2684986540687798,False,3.8294604834514154
51,Twin Forks cave,172.48,-40.63,-4.864850863166052,1.1720714285133613,-4.453913440739484,-8.22991506249352,80.0,152.67238565329265,7.783644865119334,-0.41093742242656806,0.3795759195982101,False,3.5967727517780403
52,Wanxiang cave,105.0,33.32,-14.377729392602129,4.390409383805698,-10.243028912684167,-13.903665722999111,1200.0,1831.282166525808,381.3789802512567,-4.134700479917962,1.9732928647651469,False,6.961269841713286
53,Wet Neck cave,172.48,-40.7,-5.0385524419202365,1.1342585568008,-4.260363005487761,-8.236742582192097,90.0,154.2126343127738,7.783644865119334,-0.7781894364324753,0.7306834977107474,False,3.5382783243109737
54,Xiaobailong cave,103.35999999999999,24.2,-8.522500011969282,5.952918419010137,-11.722272511125357,-10.710251239165235,1500.0,1587.161252138646,759.7115709872952,3.199772499156076,-1.3114572431631242,False,8.105894093709846
55,Yangzi cave,107.783,29.783,-9.552094347682594,2.6441950292132184,-9.060858882341222,-10.789793873471929,400.0,855.5836631864928,233.88410084243444,-0.4912354653413722,0.3020946064022586,False,5.402349810996652
