,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.5262941351492144,6.012489968828068,-1.1139615288535651,-3.1977695616501824,-45.0,23.213320269357347,790.4064636061545,1.6402556640027797,-0.6689356838947602,False,8.158452429712659
1,Abissal cave,-37.6659,-5.5642,-4.643290311533908,6.738049334943367,-3.6562406944022996,-4.761157138270304,100.0,318.7494399361756,866.3403852538111,-0.9870496171316088,0.3802523363594688,False,8.636697255785293
2,Andriamaniloke,43.7569,-24.051,-2.6293668563199306,10.654754263400367,-0.8423159880485855,-5.44551283970891,20.0,205.08597812170058,1479.4622926060385,-1.787050868271345,0.5474761391962788,False,10.860562571983632
3,Ball Gown cave,125.0,-17.03,-7.199971679313189,3.2498090130087256,-2.950070039266052,-8.34231961696344,100.0,297.2105377116745,431.8048314824116,-4.249901640047137,2.357490543924516,False,5.998042277726903
4,Bittoo cave,77.7764,30.7903,-7.519761029919438,3.8554040938222927,-4.5691297250142116,-7.445794001572952,3000.0,2050.224367680673,415.78989200577837,-2.950631304905227,1.5027266681409994,False,6.533043580470498
5,Botuverá cave,-49.1569,-27.2247,-5.3762950971757455,7.4084031176774685,-4.626079830957963,-6.465708722134725,180.0,483.94926977098464,1016.4006263082873,-0.7502152662177828,0.27562816545330293,False,9.056135379005072
6,Bukit Assam cave,114.8,4.03,-6.643680977558727,0.2451336198042074,-6.738196656940266,-8.661819637687561,150.0,334.74421487531424,8.261762994230782,0.09451567938153893,-0.19089845838596298,False,1.6473354423697273
7,Cave C126,113.9,-22.1,-3.6034684946056554,9.175905925177197,-6.4260738484899775,-7.639684102343569,100.0,72.05707889319257,1291.781008124078,2.822605353884322,-0.9318063908975552,False,10.07871302094721
8,Cave of the Bells,-110.75,31.75,-9.602338926440092,3.988976187591024,-12.0124621415686,-9.852413843304241,1639.0,1180.6268505569496,533.8785762011134,2.4101232151285075,-1.2067255943953796,False,6.6452500146830245
9,Cold Air cave,29.183299999999996,-24.0,-5.157482862030396,10.520478585736354,-3.807501207378391,-7.504509889245037,1420.0,1048.6842706802956,1479.4622926060385,-1.3499816546520051,0.4162077075235865,False,10.791910911849008
10,Dongge cave,108.0833,25.2833,-6.09540702857691,0.5045465088234646,-5.640709403655535,-7.659437593059776,680.0,800.1314968551669,28.87317596313951,-0.45469762492137544,0.6401357512320658,False,2.3633672110824646
11,El Condor cave,-77.3,-5.93,-2.3499776587344243,12.304413070510432,-6.1801421894060695,-4.315008883495231,860.0,653.6596222519684,2429.0000768099712,3.830164530671645,-1.0919103408952535,False,11.671080226039821
12,Fort Stanton cave,-105.4433,33.5067,-13.08302875684624,5.078495024371971,-9.467726083065372,-11.415453009338593,1864.0,1606.381394545757,533.8785762011134,-3.6153026737808673,1.604268834515108,False,7.498046317230015
13,Furong cave,107.9036,29.2289,-7.424133558239132,0.7585337838386521,-5.72512555799068,-8.658067196258513,480.0,790.7265083237363,62.70871141155851,-1.699008000248452,1.9507784965518324,False,2.8977977264236245
14,Gempa bumi cave,120.0,-5.0,-3.5838546173299033,3.0318275809351185,-5.659281397085351,-6.317871306667026,140.0,59.2211973583456,395.3784849177935,2.075426779755448,-1.1919421191047284,False,5.7933911680937165
15,Gunung-buda cave (snail shell cave),114.48,4.02,-6.693962443006466,0.4999235212799144,-6.271350082842417,-8.590520003764812,150.0,320.38160457979495,35.512025867917906,-0.4226123601640488,0.5977098452025791,False,2.352514931174055
16,Haozhu cave,109.9833,30.6833,-7.65360861258925,1.039047430439775,-7.127791879832267,-8.945947575262212,1017.0,783.6892903966801,117.46176400876634,-0.5258167327569829,0.5158420193915129,False,3.391550511419276
17,Hollywood cave,171.47,-41.95,-5.801202464603916,1.6955372603717325,-4.699959002776893,-8.523231339385372,100.0,244.82053229903192,128.58921406274007,-1.101243461827023,0.8457259838616837,False,4.33245711205021
18,Hulu cave,119.17,32.5,-7.942130966554212,7.272138842425585,-6.568759057241599,-9.507985225019178,86.0,115.7659607931253,828.0634577586505,-1.3733719093126133,0.5092805369518237,False,8.972463167282601
19,Jaraguá cave,-56.583,-21.083,-5.706938146379527,7.058514552376413,-5.689818696621866,-6.243771075744936,570.0,329.42106490380564,1016.4006263082873,-0.017119449757661442,0.006443667830338546,False,8.839694588641354
20,Jeita cave,35.65,33.95,-6.720293748843411,2.2408547348391616,-4.866575362186893,-6.6422531428059495,100.0,444.1493802725357,245.40884781618348,-1.8537183866565181,1.2383314579144438,False,4.980666412300575
21,Jerusalem west cave,35.15,31.7833,-5.813277324299105,0.3415982392645871,-3.8528828264431922,-5.793971629526048,700.0,434.8364217100922,12.425870552915981,-1.960394497855913,3.3541745793513766,True,1.9446364190493468
22,Jiuxian cave,109.1,33.5667,-10.312903118539577,2.6847828065291623,-7.360194893248774,-10.57301094013029,1495.0,1101.5176268371747,245.38036021621252,-2.9527082252908023,1.8020463405770537,False,5.451740583899091
23,KNI-51,128.62,-15.3,-3.9705770132419236,3.8115177357937493,-7.622395354592709,-8.425876457248611,100.0,249.72264538690234,431.8048314824116,3.6518183413507854,-1.8705106836136194,False,6.495754093509153
24,Kalakot cave,74.4258,33.2219,-6.275981417301571,4.357727705477274,-9.662490531337003,-8.627352064740782,826.0,1944.6550937580355,415.78989200577837,3.386509114035432,-1.622266514453162,False,6.945614066251741
25,Karaca cave,39.4029,40.5443,-13.543367317444655,5.852715259142498,-13.22438626269809,-10.591157936971555,1536.0,1271.6873988872985,634.2843089556081,-0.31898105474656546,0.13185183912271964,False,8.049322001419872
