,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
10,Cave of the Bells,-110.75,31.75,-10.905889680406265,4.041008174717268,-12.40889602008832,-10.21601607114632,1639.0,1183.0799361176098,533.8785762011134,1.5030063396820559,-0.7476803172342719,False,6.64758582127691
11,Cold Air cave,29.1833,-24.0,-7.416454973028765,7.9288248942993516,-3.5690967950556285,-7.6851465158316365,1420.0,1052.0697032828798,1245.2559924176435,-3.8473581779731365,1.366338187177594,False,9.311582634062589
12,Cueva del Diamante,-77.5,-5.73,-6.813387312222054,1.1270970140027816,-7.325152765886003,-4.349197121488071,960.0,672.1787183132524,31.369435063083298,0.5117654536639487,-0.4820480342829019,False,3.5107486535187347
13,El Condor cave,-77.3,-5.93,-7.5321961124950185,1.1055633589855427,-6.581142850287506,-4.285133681200062,860.0,656.2531667551325,31.369435063083298,-0.9510532622075125,0.9045092680745332,False,3.4770497663426982
14,Fort Stanton cave,-105.4433,33.5067,-14.631596590464452,5.532596309745805,-11.564636157884454,-11.856145966363469,1864.0,1607.0996020897796,533.8785762011134,-3.0669604325799984,1.303898187827782,False,7.77828012584157
15,Furong cave,107.9036,29.2289,-8.657995576255708,1.3017068805807688,-6.808998012478185,-8.713460775238183,480.0,793.9940870466564,62.70871141155874,-1.8489975637775231,1.6206145686293323,False,3.77290342382382
16,Gempa bumi cave,120.0,-5.0,-3.9315870259426537,3.303214727807773,-6.054295471070001,-6.250830891524185,140.0,60.33901564154344,395.3784849177935,2.1227084451273477,-1.1679437974536966,False,6.01018017293393
17,Gunung-buda cave (snail shell cave),114.48,4.02,-7.499657312170003,0.9738841698082924,-6.84101289950572,-8.676496364745185,150.0,323.18159570312525,35.512025867917906,-0.658644412664283,0.6674171447922055,False,3.2634182779518364
18,Haozhu cave,109.9833,30.6833,-8.713760970749114,1.4468463249107701,-8.731393414543717,-8.973400010275796,1017.0,786.946310078389,117.46176400876634,0.017632443794603603,-0.014658897408688512,False,3.9776841161386916
19,Hulu cave,119.17,32.5,-9.450310290577622,7.33801400508307,-7.515522381180095,-9.540887224080773,86.0,119.08337691375007,828.0634577586505,-1.934787909397527,0.7142398816838768,False,8.957944275200422
20,Jaraguá cave,-56.583,-21.083,-7.563823428594027,6.6429114993525165,-7.625731182267962,-6.229138202315916,570.0,332.49181266539443,891.6297858599766,0.06190775367393453,-0.02401960231337942,False,8.52311447661121
21,Jeita cave,35.65,33.95,-7.225498981005554,2.651852228739791,-5.200004758021578,-6.1944187680542795,100.0,446.3331834777994,250.92203809450007,-2.0254942229839763,1.243816600839851,False,5.385099700294949
22,Jiuxian cave,109.1,33.5667,-11.415060954758061,3.0250751980575563,-9.902974528164407,-10.596967016430664,1495.0,1104.7714040469373,245.38036021621252,-1.5120864265936547,0.8693777627527747,False,5.7515801448647395
23,Juxtlahuaca cave,-99.2,17.4,-4.597922128086177,9.592666617546968,-5.676221067881869,-5.861516926366439,934.0,833.1526118473264,1703.0507573982998,1.0782989397956921,-0.34815248754216477,False,10.2420941559283
24,KNI-51,128.62,-15.3,-4.546344420709111,4.027131592494539,-6.9706986930207675,-8.555081954891401,100.0,253.2459876477606,431.8048314824116,2.424354272311657,-1.2080868951887986,False,6.636162298343048
25,Karaca cave,39.4029,40.5443,-13.781040935935499,6.106149413676468,-12.632024462358913,-10.420845109150763,1536.0,1274.2935797057557,634.2843089556087,-1.1490164735765855,0.464988852911887,False,8.171519131833435
26,Lake Shasta cave,-122.304,40.804,-11.561984625464415,4.238546536132968,-12.673737946016246,-10.992007515787762,725.0,844.2109646399338,344.357137242901,1.1117533205518306,-0.5400077060767147,False,6.808125709292622
27,Lapa sem fim cave,-44.6281,-16.1503,-7.920307800370238,3.981025633470952,-8.17833380781646,-7.225628489411619,341.0,796.0596960481687,552.5911834969799,0.2580260074462215,-0.1293200891744489,False,6.598064782846201
28,Larga cave,-66.8,18.32,0.4459356647882911,9.913867504250256,0.9059600065742188,-1.8354474088920398,350.0,41.65935787895419,1380.8809779355013,-0.4600243417859277,0.146103041651432,False,10.412155454491378
29,Liang Luar,120.43,-8.53,-5.253301967294402,3.1622231211863467,-4.399317769177287,-6.5958015607217915,550.0,75.9405384378962,395.3784849177935,-0.8539841981171152,0.4802347469206695,False,5.88051474440859
30,Mairs cave,138.83,-32.16,-7.340691249886781,11.898965299596876,-6.937909219202762,-8.66144015849875,475.0,258.82312214535835,2140.5644372408224,-0.4027820306840191,0.11676575401488982,False,11.407058987541761
31,McLean's cave,-120.42,38.07,-13.874200218330017,2.980626932504684,-12.136650040148462,-11.474026485191072,300.0,1159.2889531340177,344.357137242901,-1.7375501781815554,1.0064299321819037,False,5.70916900072968
32,Meravelles cave,0.5127,40.9488,-9.162149071353706,3.3656626413343553,-7.23633713415716,-10.10956639343333,125.0,484.2847575851137,257.1628245764518,-1.9258119371965465,1.0497323550163136,False,6.066725981387229
33,Mitoho,43.7533,-24.0477,-2.1041509277564976,0.8921172227811737,-3.3141472405075247,-5.4992317141582525,20.0,206.6515936507015,0.5179543279925829,1.2099963127510271,-1.2810706607013431,False,3.1234175788205456
34,Moomi cave,54.20000000000001,12.550000000000002,0.28668804865117814,14.189633926838559,-0.45912807966105146,-2.458243129614328,400.0,11.683147219328152,2898.4714265066846,0.7458161283122295,-0.19799133093795007,False,12.456748151565742
35,Nettlebed cave,172.68,-41.23,-4.667224657379253,1.5354145642844312,-6.659224180577212,-8.485673821871652,390.0,187.236820108942,61.27911109014511,1.9919995231979586,-1.6075940948089509,False,4.097622220902695
36,Ostolo cave,-0.2678,43.1878,-8.581807226861795,2.4498991118199247,-9.373970933039704,-10.853131607789372,248.0,487.895454342166,257.1628245764518,0.7921637061779094,-0.5061052480436381,False,5.175987138030912
37,Pacupahuain cave,-75.82,-11.24,-11.529048178455369,5.735152715604222,-17.2041964861138,-8.78573215160928,3800.0,1716.1399618702599,612.4413230623701,5.675148307658432,-2.3697619500130687,False,7.91938728085652
38,Paixão cave,-41.0184,-12.6182,-4.54444402514163,3.7187512858400087,-5.170802860209942,-5.2166981251512965,598.0,564.1783891401611,552.5911834969799,0.626358835068312,-0.32480644718236135,False,6.377018177982927
39,Pindal cave,-4.53,43.4,-7.403329408002225,4.276174909971598,-5.9693948504171885,-9.855598135709094,24.0,447.5289621306183,345.71960837197975,-1.4339345575850366,0.6934283619638152,False,6.838279046076285
40,Pinnacle cave,-115.5,35.97,-13.319840378344466,3.6053535253976445,-15.144254795731559,-11.882880470888049,1792.0,1264.549577793979,495.19905039183885,1.8244144173870929,-0.9608366657534125,False,6.279036627538001
41,Rainha cave,-37.6432,-5.5782,-2.6141704032724347,0.9008451325243849,-3.4730875711460207,-4.805954786348522,100.0,321.7785115658239,2.9554293068707898,0.8589171678735861,-0.9049533983621082,False,3.138659160498359
42,Ruakuri cave,175.08,-36.27,-4.806553305430999,5.814858564663327,-3.9930112054504434,-7.688394053298717,80.0,61.71336911455446,542.0191575195317,-0.8135420999805554,0.3373731019540648,False,7.974228318580301
43,Sanbao cave,110.43329999999999,31.667,-8.795633313627095,1.4994328715738088,-10.003377851380188,-9.393952737671082,1900.0,770.0645270188842,117.46176400876634,1.2077445377530935,-0.986305757347401,False,4.049324695405608
44,Santana cave,-48.7267,-24.5308,-6.397583017928433,2.7913945781379645,-7.55076443454675,-7.045057400983815,250.0,643.7361685127328,302.6232291967474,1.1531814166183167,-0.6902191743509609,False,5.5249671943605145
45,Santo Tomas cave,-83.84,22.55,-0.4250377472013849,5.8800280627575345,-0.20665505077295165,-2.6633462203231173,170.0,25.119859672969106,790.4064636061545,-0.21838269642843322,0.09005929121370622,False,8.01878903294697
46,Secret cave,114.8503,4.0848,-7.368165722860359,0.7913587037561768,-7.3796656031439625,-8.724572096001598,250.0,333.04579536682144,8.261762994230782,0.011499880283603048,-0.012927264285062521,False,2.9417501210720816
47,Sieben Hengste cave,7.81,46.75,-10.885295057098984,3.2920054671184045,-16.510170724629297,-11.724723821673527,1955.0,798.724639639419,257.3749081169504,5.624875667530313,-3.100149612815388,False,5.99997391436133
48,Sofular cave,31.933299999999996,41.4167,-10.960672358291257,5.889121383889502,-15.652928005983654,-9.150874791854068,440.0,622.3259516186013,634.2843089556087,4.692255647692397,-1.933554477612961,False,8.024987069206977
49,Soreq cave,35.0226,31.7558,-3.958559739749887,3.231641199809241,-5.376711489396799,-5.273564011766818,400.0,425.39964751584637,250.92203809450007,1.418151749646912,-0.7888803472851692,False,5.9447097691603235
50,Wet Neck cave,172.48,-40.7,-6.086808374869944,1.4356627138867906,-4.058847564348109,-8.190080073897217,90.0,149.66234180718232,61.27911109014511,-2.0279608105218356,1.6925182003513848,False,3.962281247120627
51,Xiaobailong cave,103.36,24.2,-7.72789242271563,6.098112350175482,-10.464318312865961,-8.92191983234009,1500.0,1580.6786517150392,718.4066963254237,2.736425890150331,-1.1081179248165747,False,8.16613958420756
52,Yangzi cave,107.78299999999999,29.783000000000005,-7.754256997839239,1.2326270905160934,-8.893039787916745,-8.978939758143834,400.0,849.0863581608687,62.70871141155874,1.1387827900775065,-1.025711066149663,False,3.6714273812371845
