,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.363761467260921,6.759192876217717,-1.7563443137252404,-3.06190436111188,-45.0,25.372308159508755,790.4064636061545,1.3925828464643193,-0.5356407650088838,False,8.554858743867186
1,Ball Gown cave,125.0,-17.03,-6.550009431534651,4.075772730223607,-3.3765921885355965,-8.914051131871805,100.0,308.47486350026804,431.8048314824116,-3.1734172429990544,1.571890168224998,False,6.643094078295115
2,Bittoo cave,77.7764,30.790299999999995,-7.503540688245893,11.734438566050445,-7.312030012929353,-9.474763910680881,3000.0,2059.7525806528724,1513.2152654258205,-0.19151067531654054,0.055906438929970666,False,11.27188582489595
3,Botuverá cave,-49.1569,-27.2247,-6.2634563645941626,4.00290639644833,-3.989701136101947,-6.43604102847706,180.0,491.9509270705896,302.6232291967474,-2.2737552284922153,1.1364648120562413,False,6.583443922637619
4,Bukit Assam cave,114.8,4.03,-7.99774905561604,1.0571934334244144,-8.060827110241643,-9.31756938017321,150.0,344.18292536833656,8.261762994230782,0.06307805462560268,-0.06134809231741456,False,3.3833166945459285
5,Buraca Gloriosa,-8.7833,39.5333,-4.437808649467009,6.8489810189844915,-3.260856530322485,-7.491504713724658,420.0,254.14842971285285,557.0244943402973,-1.1769521191445236,0.4497237402028623,False,8.611492041723608
6,Cave C126,113.9,-22.1,-4.607434417351395,9.983504578081723,-6.41965024447245,-7.7055972002527096,100.0,76.49881126895286,1291.781008124078,1.8122158271210553,-0.5735462021182306,False,10.396973426641821
7,Cave of the Bells,-110.75,31.75,-11.168527715064844,4.625537356375693,-11.960006255371013,-11.064011251371934,1639.0,1187.853023800812,533.8785762011134,0.7914785403061693,-0.36800866775552243,False,7.076956393890746
8,Cold Air cave,29.1833,-24.0,-8.572909708250457,14.00451211074745,-3.9662464712049257,-8.887443799242163,1420.0,1059.0845205857313,4889.45059764405,-4.606663237045531,1.2309841846083274,False,12.314007534794206
9,Cueva del Diamante,-77.5,-5.73,-7.115517850796827,1.5107426068215575,-7.106142506481092,-5.69328379284331,960.0,677.3938611838307,31.369435063083298,-0.00937534431573539,0.007627671615481468,False,4.044461094163254
