,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.504446514522608,7.630312084333987,-1.133042314870139,-2.720367944069758,790.4064636061545,0.6285958003475309,-0.22756230522434015,False,8.749119112040916
1,Ball Gown cave,125.0,-17.03,-6.139519028754664,5.786632286127534,1.0001733140641516,-5.692985173350409,431.8048314824116,-7.139692342818816,2.9680181679921196,False,7.619142942465368
2,Bittoo cave,77.7764,30.7903,-7.868580942694029,5.0293294263785135,-7.546343679150058,-8.250498220351917,415.78989200577837,-0.322237263543971,0.14368807256636418,False,7.103104764376437
3,Botuverá cave,-49.1569,-27.2247,-6.202400125763877,5.615630436383106,-4.64423143454106,-5.971354371071601,302.6232291967474,-1.558168691222817,0.657529457445198,False,7.50572136630501
4,Bukit Assam cave,114.8,4.03,-7.21654542293189,3.7886877910877987,-6.24771175504867,-8.400518789877454,8.261762994230782,-0.9688336678832208,0.49774260145005245,False,6.165063976690074
5,Buraca Gloriosa,-8.7833,39.5333,-5.513492615657269,6.3575055893895795,-5.6398036067421184,-7.799879801053514,557.0244943402973,0.1263109910848499,-0.050095390629549166,False,7.986133280522403
6,Cave Without a Name,-98.62079999999999,29.8852,-5.248865152137786,7.006095510144638,-3.712385498072867,-7.061329301551462,760.5050497606271,-1.536479654064919,0.5804820395800295,False,8.383612668980234
7,Cave of the Bells,-110.75,31.75,-8.452252162947294,6.011621098037906,-10.468650978795646,-9.726015259400777,533.8785762011134,2.0163988158483512,-0.8223953266710283,False,7.765849655809747
8,Chauvet cave,4.26,44.23,-10.081693953611468,4.456605150656855,-8.245654271232638,-10.922177050846859,305.11447180307584,-1.8360396823788303,0.8697210559039035,False,6.6864447048725255
9,Cold Air cave,29.1833,-24.0,-5.0262445669732,9.008833982369131,-4.007662529235972,-5.656262212518595,1479.1148888216565,-1.0185820377372279,0.33936083633718495,False,9.50664924010933
