,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.5865997520070917,6.273881961866987,-0.8496137574879867,-3.1123664968582476,-45.0,24.013011761034818,790.4064636061545,1.4362135094950785,-0.5733909522387026,False,8.346040119961161
1,Abissal cave,-37.6659,-5.5642,-4.368559781308349,7.093897889559464,-3.5541902434828643,-4.754437123448566,100.0,321.59958303813676,866.3403852538108,-0.8143695378254847,0.3057588622693367,False,8.874722103100597
2,Andriamaniloke,43.7569,-24.051,-3.0939599667906075,0.9638622719479505,0.5145805501675795,-5.38214985465636,20.0,206.5847598742003,0.5179543279930388,-3.608540516958187,3.675564898272626,True,3.2712955803299684
3,Ball Gown cave,125.0,-17.03,-7.317370030805511,3.7841141364817967,-3.094557543919194,-8.254086636693877,100.0,301.02239160864843,431.8048314824116,-4.222812486886317,2.170799353343385,False,6.481781842145432
4,Bittoo cave,77.7764,30.7903,-6.5163310091353015,4.3107826184875435,-5.0861167802601885,-7.264412937859906,3000.0,2053.5260575486955,415.78989200577837,-1.430214228875113,0.6888474148344339,False,6.918156111186352
5,Botuverá cave,-49.1569,-27.2247,-5.324885064379231,3.6249631354726133,-4.774194783615599,-6.438712997040499,180.0,486.4353633537033,302.6232291967474,-0.5506902807636322,0.28923817622150827,False,6.344013426526709
6,Bukit Assam cave,114.8,4.03,-6.744600605913728,0.8188452728233139,-6.986514888232,-8.555915176822763,150.0,337.63248535156237,8.261762994230782,0.2419142823182714,-0.2673379332280656,False,3.0151798310433717
7,Cango cave,22.2147,-33.3925,-2.712302502147218,10.150637457964272,-5.708806671216848,-5.863758007750931,687.0,717.9051210452577,1245.2559924176435,2.9965041690696306,-0.9405204173868036,False,10.615952206629016
8,Cave C126,113.9,-22.1,-4.323055993120158,9.673836717448086,-7.0999058598285725,-7.5211372511126395,100.0,73.54484710210012,1291.781008124078,2.7768498667084147,-0.8927976190962056,False,10.36362458707677
9,Cave of the Bells,-110.75,31.75,-9.45531065647169,4.279323516293908,-12.270143054993525,-9.913765410928534,1639.0,1183.0799361176098,533.8785762011134,2.814832398521835,-1.360708134031387,False,6.892866329176166
10,Cold Air cave,29.1833,-24.0,-6.502916236702501,8.320873110849382,-3.699318035478086,-7.530018422029626,1420.0,1052.0697032828798,1245.2559924176435,-2.803598201224415,0.9719217992365086,False,9.611623397413915
11,Cueva del Diamante,-77.5,-5.73,-6.749307010957997,1.2102374809822647,-6.5094611594036,-4.413220046591453,960.0,672.1787183132524,31.369435063083298,-0.23984585155439753,0.2180202893749556,False,3.6656213026025806
12,El Condor cave,-77.3,-5.93,-6.569587699273822,1.18156897857143,-6.674577565207414,-4.3518605008620375,860.0,656.2531667551325,31.369435063083298,0.10498986593359216,-0.09658681406221163,False,3.621944877160394
13,Fort Stanton cave,-105.4433,33.5067,-14.02164187096167,5.370364681500077,-9.791879579057634,-11.582015991356204,1864.0,1607.0996020897796,533.8785762011134,-4.229762291904036,1.825215180408982,False,7.721722415236132
14,Furong cave,107.9036,29.228899999999996,-8.147684029411705,1.319380873421527,-5.84147650717883,-8.511981653150476,480.0,793.9940870466564,62.70871141155921,-2.3062075222328753,2.007766910077715,False,3.827343031583898
15,Gempa bumi cave,120.0,-5.0,-2.61423737411714,6.498687277954755,-5.9153613652611625,-6.220880429249637,140.0,60.33901564154344,1158.3659220669783,3.3011239911440224,-1.2949381251763035,False,8.49425150360101
16,Gunung-buda cave (snail shell cave),114.48,4.02,-6.869208148779761,1.045009823822527,-6.533590010805256,-8.48193139268734,150.0,323.18159570312525,35.512025867917906,-0.3356181379745058,0.32831085113554237,False,3.406218339152472
17,Haozhu cave,109.9833,30.6833,-7.804979102853158,1.5310024707017456,-7.7973286582690156,-8.818462381474506,1017.0,786.946310078389,117.46176400876634,-0.007650444584142768,0.006182992617001419,False,4.122875705308151
18,Hollywood cave,171.47,-41.95,-5.789676402567056,2.2050420082789826,-3.7831183114764144,-8.515678355769106,100.0,254.94384585225072,128.58921406274007,-2.0065580910906418,1.3512736359231683,False,4.947897908444387
19,Hulu cave,119.17,32.5,-8.903906307972608,7.518359744637494,-7.290518559113788,-9.403174277198527,86.0,119.08337691375007,828.0634577586505,-1.6133877488588206,0.58840615047432,False,9.136373542297493
