,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Arch cave,-127.07,50.55,-11.091452246322245,7.472147594547739,-13.298990434303278,-11.612704746226402,660.0,495.71773473708765,748.6036172344031,2.207538187981033,-0.8075799057195512,False,9.359320421239376
1,Ball Gown cave,125.0,-17.03,-6.705005312311746,3.869760270841949,-1.167596782784699,-8.622561300798882,100.0,255.7159905345585,431.8048314824116,-5.537408529527047,2.8149101338861313,False,6.735403616063475
2,Botuverá cave,-49.1569,-27.2247,-5.601905802843828,3.440497735810089,-3.2899177150577543,-6.431831675172968,180.0,451.40096203332115,302.6232291967474,-2.311988087786074,1.2464502640133108,False,6.350855525096627
3,Bukit Assam cave,114.8,4.03,-7.492432353395872,0.8605769875392956,-7.130182063489012,-8.888837691933967,150.0,296.42149522283125,8.261762994230782,-0.3622502899068598,0.3904935613691994,False,3.176263026720983
4,Buraca Gloriosa,-8.7833,39.5333,-6.247812582822892,4.891155030014496,-5.10712461512378,-8.881003783609497,420.0,250.34913338479782,543.5365932927459,-1.1406879676991117,0.5157760196392329,False,7.572291240544504
5,Cave of the Bells,-110.75,31.75,-8.201202826817967,4.052927332154669,-11.017077942986141,-10.124755555656973,1639.0,1179.2398713527061,524.7484788129576,2.815875116168174,-1.3987141920001886,False,6.892963891468846
6,Chan Hol cave,-87.57,20.16,-1.5659483798352105,3.0493662891625233,-5.229883334675492,-3.2328363251008083,-8.5,34.05761641291099,447.2796244410764,3.6639349548402813,-2.09818103728011,False,5.978970248600056
7,Chauvet cave,4.26,44.23,-9.921738339910881,2.751539129148783,-8.11111367554309,-11.316728036705493,240.0,482.9487470447895,305.11447180307584,-1.8106246643677917,1.0915423378629985,False,5.679491338438803
8,Creighton`s cave,172.47,-40.63,-5.240493970577244,1.444854423530889,-3.667797034283012,-8.32302034235375,80.0,134.83317933687417,69.00998942851429,-1.572696936294232,1.3083772824634414,False,4.115604571014823
9,Cueva Victoria,-0.8215,37.6322,-7.824086162581903,4.18503360626968,-6.163417586607466,-9.052647908033528,75.0,395.1769895902848,541.8033551501388,-1.6606685759744373,0.8117709262540433,False,7.0044021043717795
10,Cueva de Asiul,-3.59,43.32,-7.5585031995479,0.9271527656366583,-8.070946950529093,-10.538170759089054,285.0,470.12650912704385,13.739668483176377,0.512443750981193,-0.5321947088391036,False,3.296835242102355
11,Cueva del Diamante,-77.5,-5.73,-6.013057541758005,1.032892289808795,-6.270643096869662,-4.254242540816072,960.0,638.6207498917793,31.369435063083298,0.2575855551116568,-0.25345098723124376,False,3.4797585670985343
12,Cueva del Tigre Perdido,-77.3081,-5.9406,-6.209562743370782,0.845513240074871,-5.829337122072116,-4.217840703958084,1000.0,622.5507067529326,1.4804737149354987,-0.3802256212986661,0.4135053871025583,False,3.1483412623361606
13,Dim cave,32.1056,36.534,-9.316815057119623,3.099007776089197,-6.710204952001845,-8.31126376542908,232.0,567.4908465893784,431.40804071102957,-2.6066101051177775,1.4806920396350873,False,6.027440444684592
14,Dongge cave,108.0833,25.2833,-7.903440566237687,1.179893810910511,-7.043125363964143,-9.120201246944452,680.0,760.9417266309117,28.87317596314033,-0.8603152022735436,0.792019976644241,False,3.7191445354395514
