,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Ball Gown cave,125.0,-17.03,-5.937093049108086,7.8369352616168,-1.9688471765846316,-8.891467642425923,100.0,264.60898270015673,1066.9519205315203,-3.968245872523455,1.4175077551784006,False,9.484346412996171
1,Bittoo cave,77.7764,30.790299999999995,-7.644064721901089,2.919083719129892,-9.356948844608983,-10.774037819981242,3000.0,2019.2188063943383,415.78989200577837,1.7128841227078935,-1.002546923035422,False,5.7883869245536
2,Botuverá cave,-49.1569,-27.2247,-4.963684640750222,3.528275125427161,-2.5140651067475233,-6.21720045924622,180.0,458.0783114722197,302.6232291967474,-2.449619534002699,1.304119579020417,False,6.363785019059118
3,Bukit Assam cave,114.8,4.03,-7.335556310493897,0.809488014145617,-6.971574918726318,-9.232353653506607,150.0,303.2625421545182,8.261762994230782,-0.36398139176757915,0.4045516436054317,False,3.048172143124506
4,Buraca Gloriosa,-8.7833,39.5333,-5.073671787919234,5.100378721552713,-2.896347533270523,-7.895927766024709,420.0,254.7819237417496,543.5365932927459,-2.177324254648711,0.9640995893493302,False,7.651304589817541
5,Cave Without a Name,-98.6208,29.885200000000005,-6.579700421855996,5.690220130848539,-5.136944856627565,-9.073670050344246,377.0,321.0917998475125,760.5050497606256,-1.4427555652284312,0.6048228973987837,False,8.081627190493974
6,Cave of the Bells,-110.75,31.75,-9.388206983016637,4.5379475802683915,-9.908808868379026,-11.34982003169734,1639.0,1186.399620052126,533.8785762011134,0.5206018853623888,-0.24438581770152615,False,7.217121486789445
7,Chan Hol cave,-87.57000000000001,20.16,0.10333554731402322,4.033595281262139,-3.611055762867246,-3.5872800303074666,-8.5,39.49546114147957,468.82878691720333,3.7143913101812696,-1.849445315050067,False,6.804252767362726
8,Chauvet cave,4.26,44.23,-7.41292080567362,2.909422001283538,-8.125149331113604,-9.798790324637817,240.0,489.6249250075791,305.11447180307584,0.7122285254399845,-0.41755722650795973,False,5.778799649950603
9,Cold Air cave,29.1833,-24.0,-2.492198493546618,6.290271195897997,-3.68087442670001,-7.490561424718056,1420.0,1017.4129630166826,870.3639195125568,1.1886759331533923,-0.4739459154832542,False,8.497065447865523
10,Creighton`s cave,172.47,-40.63,-5.839003210165741,1.3480922908355863,-4.061968338363442,-8.454754083668753,80.0,138.0412049855757,69.00998942851429,-1.7770348718022984,1.5305098808968731,False,3.933635285842772
11,Cueva Victoria,-0.8215,37.6322,-5.011473713275067,4.568480685976871,-5.864469441570918,-8.122508620174028,75.0,400.332004658496,619.5263625287421,0.8529957282958511,-0.39908091536126267,False,7.241360606121596
12,Cueva del Diamante,-77.5,-5.73,-6.334308254151604,0.9916678299108627,-6.562925615334734,-5.388228345302633,960.0,645.4066954439107,31.369435063083298,0.22861736118313036,-0.2295757940981545,False,3.373784905636199
13,Cueva del Tigre Perdido,-77.3081,-5.9406,-6.0393503940118025,0.7906717918291093,-6.945378639435432,-5.347966748513326,1000.0,629.4834332631968,1.4804737149354987,0.9060282454236299,-1.0189282761707519,False,3.0125370790126595
14,Dim cave,32.1056,36.534,-9.419152920228546,3.7353337875012507,-6.474876017600138,-8.270971916941416,232.0,572.7360725252336,543.1353656193517,-2.944276902628408,1.5233999741865625,False,6.547853990311549
15,Dongge cave,108.0833,25.2833,-9.213831906899406,1.138531408479694,-8.359125371020374,-10.044469370479177,680.0,769.6874645506242,28.87317596313951,-0.854706535879032,0.8010221344919751,False,3.6149873877341965
16,El Capitan cave,-133.319,56.162,-9.402914742250763,11.895809246212018,-11.957733788761443,-11.707152467614208,80.0,462.86602150287575,2225.9280577971836,2.55481904651068,-0.7407354839888762,False,11.685068811168899
17,El Condor cave,-77.3,-5.93,-6.668701809547389,0.7894488104388688,-5.8729312820583175,-5.343621266822859,860.0,628.7900188291038,1.4804737149354987,-0.7957705274890712,0.8956242891613392,False,3.0102063378624098
18,El Soplao cave,-4.3937,43.2962,-5.8245739568997585,0.8323347870884771,-6.244597877568998,-8.945730503247326,550.0,474.27263525260514,15.958928653096004,0.4200239206692391,-0.4603890666276019,False,3.0908882355723337
19,Exhaleair cave,172.633,-41.2833,-5.793240906503728,0.8423311456404943,-7.007465144928801,-8.803574312151888,685.0,171.17522908983855,7.110654001998993,1.2142242384250732,-1.322992762641994,False,3.109393655611616
20,Fort Stanton cave,-105.4433,33.5067,-9.56500419528486,4.119282601235163,-8.613805394269582,-11.70432874041224,1864.0,1581.8052475427992,533.8785762011134,-0.9511988010152788,0.46866281894474526,False,6.876145727964457
21,Furong cave,107.9036,29.228900000000003,-8.601201742980017,1.2869217363733814,-9.026986870390655,-10.928072827280916,480.0,755.5064888820168,62.70871141155851,0.4257851274106379,-0.3753309857450471,False,3.843353634586201
22,Gempa bumi cave,120.0,-5.0,-3.3588275654022097,3.404144441949542,-5.326865858389776,-6.842101625981279,140.0,49.82575542362361,395.3784849177935,1.9680382929875662,-1.0666687079636188,False,6.250838353252177
23,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-7.165816065764961,1.028422164014072,-7.090967748052795,-9.157821103641284,150.0,280.9899192912314,35.51202586791931,-0.07484831771216616,0.07380679208912157,False,3.4357376363745273
24,Haozhu cave,109.98330000000001,30.683299999999996,-9.560822193256799,1.4950362507219657,-10.125727933932012,-11.033394446013784,1017.0,752.1909489523454,117.461764008767,0.5649057406752132,-0.4620086709999166,False,4.1424773273649365
25,Hollywood cave,171.47,-41.95,-4.987682716148053,0.9731690682388202,-4.519887945508662,-8.797911277489764,100.0,230.32296605785064,17.653035240796594,-0.467794770639391,0.47419963387074243,False,3.3421691550078134
26,Hulu cave,119.16999999999999,32.5,-8.381524370187888,4.016672553950048,-9.117375422152788,-10.506189185561627,86.0,82.8067994693969,459.337731418565,0.7358510519649002,-0.36716113245503734,False,6.789964330764751
27,Hölloch im Mahdtal,10.1506,47.3781,-8.618502029831227,3.7225746656770116,-12.652486870401438,-11.378633829401812,1240.0,876.3080222630355,346.3432895827454,4.033984840570211,-2.0908002970950688,False,6.536661371849927
28,Jaraguá cave,-56.583,-21.083,-4.697325249778486,6.999349603645225,-4.472308731833219,-6.519939717161192,570.0,287.282325590591,891.6297858599766,-0.22501651794526722,0.08505220097544583,False,8.963200710497576
29,Juxtlahuaca cave,-99.2,17.4,-3.864904139792475,7.9477200316243,-5.26579368211155,-5.610314581074188,934.0,751.4688382062682,1261.8603931001535,1.4008895423190748,-0.4969155795812058,False,9.551147643769054
30,Kailash cave,81.9915,18.8445,-2.671455610910103,4.31900394973751,-1.986625229835765,-7.974299000683356,490.0,285.52899882388954,604.7739565175804,-0.6848303810743379,0.3295271619847118,False,7.040866000966709
31,Kalakot cave,74.4258,33.2219,-7.095467967100947,3.749230703708613,-8.443825474590719,-10.092647422247577,826.0,1914.0290807516403,415.78989200577837,1.348357507489772,-0.6963602541439924,False,6.560022983254989
32,Karaca cave,39.4029,40.5443,-11.593667761489955,6.0126340366769035,-14.75094135807501,-10.659364265429756,1536.0,1249.5627730453934,634.2843089556081,3.157273596585055,-1.2875966326196195,False,8.307429492149407
33,Kesang cave,81.75,42.87,-11.689102686390378,9.516148004756666,-10.585402961686896,-13.93702060418849,2000.0,1731.6021445446559,1248.7253824177287,-1.1036997247034819,0.35778352636816,False,10.451169046702041
34,La Garma cave,-3.6658,43.4306,-5.863785385897233,1.2241352238448142,-5.783753595179571,-8.939413009245726,85.0,466.2360060000744,60.711454620986515,-0.08003179071766198,0.07233489194130568,False,3.748426295456764
35,La Mine cave,9.68,36.03,-4.957585531825506,5.9106794140377765,-6.677200557873164,-7.769601014219285,975.0,236.70662930011042,856.4254274621903,1.7196150260476575,-0.7073144476030606,False,8.236694926513191
36,La Vallina,-4.8067,43.41,-5.803034140709373,0.9698178882750055,-5.8539841049186805,-8.871749968756724,70.0,441.2387928833987,22.38076957730544,0.0509499642093072,-0.051736707631006094,False,3.3364096885900962
37,Lapa sem fim cave,-44.6281,-16.1503,-4.4680460796274515,7.789773573353848,-4.455486903033527,-6.151074770740656,341.0,759.8651155345651,1024.9472522344365,-0.012559176593924803,0.004499857387076295,False,9.45576554867388
38,Leviathan cave,-115.58,37.89,-12.82776777563437,4.070988800082729,-14.302151446081979,-13.996149182600467,2400.0,1631.8742286212691,424.63366441238895,1.474383670447608,-0.7307360923006148,False,6.835719482272683
39,Liang Luar,120.43,-8.53,-4.306409292737043,3.368105463107133,-3.5717689852065555,-7.286788617682893,550.0,68.17274837226165,395.3784849177935,-0.7346403075304875,0.40029661000917727,False,6.217662140535213
40,"Lianhua cave, Shanxi",113.71669999999999,38.1667,-11.795209138946818,6.338002841461918,-12.090576620013303,-12.980040751349513,1200.0,839.0739316178226,782.1277675752224,0.295367481066485,-0.1173238928275065,False,8.52924310830875
41,Manita peć cave,15.4754,45.3142,-9.010004978092761,2.131920860853108,-6.8922727038824405,-10.973086646389488,570.0,434.98478220532394,128.63355144267732,-2.1177322742103204,1.4503924010279579,False,4.946748355426552
42,Mawmluh cave,91.8817,25.2622,-6.707980106778821,5.978105824362464,-3.9903617141509984,-8.890383566235293,1160.0,371.7168369704401,1095.4934508101321,-2.717618392627823,1.1114928512805329,False,8.283541984796821
43,McLean's cave,-120.42,38.07,-10.65417432835403,0.9657918536698218,-11.06461960381494,-11.603257640067497,300.0,1140.080362267325,3.9874656597285805,0.41044527546091025,-0.41765096773082355,False,3.3294772166666973
44,Mitoho,43.7533,-24.0477,-3.555600631048061,9.803890722150742,-4.988170744473178,-6.171393222522075,20.0,192.23358190183168,1479.1148888216565,1.4325701134251174,-0.45752692366014186,False,10.60799995860531
45,Moaning cave,-120.4655,38.0717,-11.039592684489035,0.9725405414438014,-10.519966622105471,-11.55815276724067,520.0,1123.857727947432,3.9874656597285805,-0.5196260623835638,0.5269107610541595,False,3.3410897011782597
46,Moomi cave,54.20000000000001,12.550000000000002,-2.8581811199904914,11.588964295082128,-1.2703462993224643,-5.84118908313949,400.0,10.487447950795856,2564.742523773068,-1.587834820668027,0.4664262769891601,False,11.533379722540046
47,Nettlebed cave,172.68,-41.23,-5.974787157880113,0.8411050877621891,-6.664223846197956,-8.791488589096689,390.0,168.7712525840899,7.110654001998993,0.6894366883178433,-0.7517427712791589,False,3.10712988745541
48,Ostolo cave,-0.2678,43.1878,-6.549365410479383,2.2366341315710847,-5.748599436240994,-9.449390882584083,248.0,463.78323467769303,262.88512829976605,-0.8007659742383888,0.5354367020263674,False,5.066776557092572
49,Palawan cave,118.9,10.2,-5.331863859904573,6.048276792613221,-5.630834722525465,-7.428724645703295,2.0,19.445691173097444,813.5187368498392,0.2989708626208927,-0.12156625433329113,False,8.332016233823204
50,Pindal cave,-4.53,43.4,-5.922877491499359,0.7947710844780418,-5.860067713591221,-8.90002444407734,24.0,452.7633921502346,15.958928653096004,-0.06280977790813846,0.07045409306001404,False,3.020336336667057
51,Ruakuri cave,175.08,-36.27,-4.601700722472418,5.757133902537109,-4.207631998658428,-7.88197812754067,80.0,49.09369891733649,535.372392773629,-0.39406872381398994,0.1642361675121805,False,8.129005993948649
52,Sanbao cave,110.4333,31.667000000000005,-10.216988308021786,1.791089625825228,-10.873349178650415,-11.469665360595876,1900.0,748.5558607874823,117.461764008767,0.6563608706286281,-0.4904378989154431,False,4.534119245139936
53,Sant'Angelo cave,17.5,40.7,-6.361340189103058,4.533706240752339,-6.362252897035919,-8.592235229663896,148.0,383.5397732616416,538.7898388110902,0.0009127079328612453,-0.00042865227877876924,False,7.213747999355128
