,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.230000000000004,-0.454098939024018,6.799922756748952,-2.0068478690170237,-3.1149506440659858,-45.0,24.65053101109058,790.4064636061547,1.5527489299930057,-0.5954554148758612,False,8.650273660281517
1,Andriamaniloke,43.75690000000001,-24.051,-3.5952625378656555,1.2843727765275417,-2.2732919888171637,-5.642647490104652,20.0,207.85000295351938,0.5179543279930388,-1.3219705490484919,1.1664771454138807,False,3.759442122910323
2,B7 cave,7.0,49.0,-15.139350912374308,4.288559153277637,-11.227751121014222,-11.6832037226681,185.0,583.061881515785,257.3749081169504,-3.9115997913600857,1.8888553991626689,False,6.869633373253695
3,Ball Gown cave,125.0,-17.03,-7.439249726544171,4.1021892461164455,-1.9583245844787336,-8.68620076118653,100.0,304.0350535853243,431.8048314824116,-5.480925142065438,2.7061136047894383,False,6.71870701740095
4,Bittoo cave,77.7764,30.7903,-7.4107967222894,13.643043220676399,-6.401437046042133,-8.090740731547546,3000.0,2055.863711633612,2573.6609322007193,-1.009359676247267,0.27326897214300455,False,12.252747527942791
5,Botuverá cave,-49.1569,-27.2247,-6.136031655928752,4.060435607325657,-4.681735517376353,-6.4905134065361185,180.0,488.61963732743976,302.6232291967474,-1.4542961385523991,0.721716338575971,False,6.68442679023681
6,Bukit Assam cave,114.8,4.03,-7.778181749576694,1.3424175141405712,-7.737489990805311,-9.339958423156727,150.0,339.93792499471766,8.261762994230782,-0.04069175877138331,0.03512065900568015,False,3.8434537745851545
7,Buraca Gloriosa,-8.7833,39.5333,-4.5389136986599254,6.683273563205926,-5.496252448063198,-7.401697512871544,420.0,252.38240162575903,557.0244943402973,0.9573387494032728,-0.3703147567777152,False,8.575757196940911
8,Cango cave,22.2147,-33.3925,-2.8288313242305385,10.819803153782004,-5.879000582629033,-5.765745202319916,687.0,720.3373725144434,1245.2559924176435,3.050169258398494,-0.9272871890602941,False,10.911577388408036
9,Cave C126,113.9,-22.1,-4.113317502520073,10.087441649748406,-6.922617796031233,-7.830986754361792,100.0,74.73546247343364,1291.781008124078,2.8093002935111597,-0.8845199786650956,False,10.535820796860564
10,Cave Without a Name,-98.6208,29.885200000000005,-8.134070350383684,6.3330497040208,-3.717496899300411,-9.207853921582252,377.0,339.9232148819885,760.5050497606256,-4.4165734510832735,1.755007631192771,False,8.348035853126877
11,Cave of the Bells,-110.75,31.75,-10.527842373424225,4.664252306237496,-12.075666522567644,-10.620424355289089,1639.0,1184.9773277423624,533.8785762011134,1.5478241491434197,-0.7166887721887645,False,7.164219357326282
12,Cold Air cave,29.1833,-24.0,-7.61180417081681,9.029267213176723,-4.040601349552986,-8.040396715569672,1420.0,1054.9240523180476,1245.2559924176435,-3.5712028212638236,1.1884701084259905,False,9.967910048739565
13,Cueva del Diamante,-77.5,-5.73,-7.081250180300331,1.5346785973750636,-7.379412407239234,-4.283575756077667,960.0,674.268990340019,31.369435063083298,0.2981622269389028,-0.24068216265938616,False,4.109477203042331
14,El Condor cave,-77.3,-5.93,-7.695271418901673,1.5047822713395316,-6.771685653103873,-4.225876364377811,860.0,658.3884867210687,31.369435063083298,-0.9235857657978004,0.7529053757919396,False,4.069252980877625
15,Fort Stanton cave,-105.4433,33.5067,-11.432908456795241,4.862640079938409,-10.489443375566026,-12.06997506108988,1864.0,1609.0642104700387,533.8785762011134,-0.9434650812292151,0.4278482582527751,False,7.3149930870477435
16,Gempa bumi cave,120.0,-5.0,-3.9771137143754145,3.931254949098493,-6.236661967546439,-6.207642031621853,140.0,61.23493755760404,395.3784849177935,2.2595482531710247,-1.1396093806513274,False,6.577236558765478
17,Haozhu cave,109.9833,30.6833,-9.37133338081043,1.8783279527746133,-9.117656824884591,-9.491785468793154,1017.0,789.4741403754032,117.46176400876678,-0.25367655592583915,0.1850949721908471,False,4.546357342246117
18,Hulu cave,119.17,32.5,-10.42606814890742,8.231926454354731,-7.517153325824763,-10.049151735281669,86.0,121.70245459016586,828.0634577586494,-2.9089148230826574,1.0138653104509192,False,9.517625193784403
19,Jaraguá cave,-56.583,-21.083,-7.511917921546912,7.604816825916179,-6.8998372660425025,-6.248320037476483,570.0,335.11274098993493,891.6297858599766,-0.6120806555044096,0.22195466385806467,False,9.147917436092717
20,Jeita cave,35.65,33.95,-6.885006340564964,3.193955236465787,-4.880888761259598,-5.990427314293189,100.0,447.6151567605052,250.9220380944994,-2.0041175793053663,1.1213954378131354,False,5.928465131939836
21,Jiuxian cave,109.1,33.5667,-10.514812764259494,2.807207977145197,-11.470201069830694,-11.237345920225291,1495.0,1107.2848465972343,245.38036021621315,0.9553883055711996,-0.5702202370855407,False,5.557956610085521
