,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-1.5132254811414323,7.494815891712093,-1.6027541881230718,-3.6686398565560605,790.4064636061545,0.0895287069816395,-0.03270256576863558,False,8.718517448185219
1,Ball Gown cave,125.0,-17.03,-4.45634225405926,7.939559172328684,-1.2699377813606247,-5.735681667951434,1066.9519205315203,-3.1864044726986354,1.130844026068438,False,8.973468682060293
2,Bittoo cave,77.7764,30.7903,-7.251971252425445,4.992415410631666,-8.515769605200148,-9.880264327765802,415.78989200577837,1.2637983527747032,-0.5656169653854262,False,7.115698103970704
3,Botuverá cave,-49.1569,-27.2247,-5.4674024920566815,5.623921272990024,-2.6581729540522474,-5.646508468999513,302.6232291967474,-2.809229538004434,1.1845887666349688,False,7.552344165056616
4,Bukit Assam cave,114.8,4.03,-7.361384848580627,3.711565750557936,-6.585848725556207,-8.530489290674282,8.261762994230782,-0.7755361230244207,0.40255335635467565,False,6.135369680041871
5,Buraca Gloriosa,-8.7833,39.53329999999999,-4.885990238913901,6.139633462340862,-3.400352026929189,-6.953305706278989,555.7630516490224,-1.4856382119847118,0.5995726847756835,False,7.8910242633623
6,Cave Without a Name,-98.6208,29.8852,-5.316326906097426,6.828575023366034,-4.961745560196025,-7.69911225025258,760.5050497606261,-0.35458134590140045,0.13569093702807825,False,8.321990183218361
7,Cave of the Bells,-110.75,31.75,-8.330123617576161,6.128831131178815,-9.87427325596343,-10.71115066714849,533.8785762011134,1.5441496383872693,-0.6237356345966644,False,7.884079306045044
8,Chan Hol cave,-87.57,20.16,-0.06563309840072747,6.267535120713648,-4.244579576054491,-3.01489453342289,468.8287869172023,4.1789464776537635,-1.6692386071498326,False,7.972794030672315
9,Chauvet cave,4.26,44.23,-7.056178512880851,4.7363588307248055,-8.080158424510179,-9.439545451028208,305.11447180307584,1.0239799116293282,-0.47051030319944753,False,6.930817372185373
10,Cold Air cave,29.183299999999996,-24.0,-3.203388204630782,7.126491322073305,-3.9633616872194124,-5.592194482385846,870.3639195125562,0.7599734825886304,-0.2846823607479734,False,8.50158765342809
11,Creighton`s cave,172.47,-40.63,-5.371394374449612,3.4839687902954557,-3.852136801399581,-8.285713548111186,7.829210336810948,-1.519257573050031,0.8139435423151739,False,5.944280358692837
12,Cueva Victoria,-0.8215,37.6322,-4.452999115650638,6.147522327306762,-5.7512081569053635,-7.256775874748059,619.5263625287421,1.2982090412547258,-0.5235938924911646,False,7.8960922565331
13,Cueva del Diamante,-77.5,-5.73,-4.872711843766142,4.758251026424857,-5.769843794938083,-4.423045950551391,31.369435063083298,0.8971319511719411,-0.41127532031766606,False,6.946816569966535
14,Dim cave,32.1056,36.534,-8.81123698570914,5.049948285683633,-6.215682346972699,-7.72274721451704,431.40804071102957,-2.5955546387364414,1.155012568819241,False,7.156581507630053
15,Dongge cave,108.0833,25.2833,-9.073518672115446,3.895884171190837,-8.319450482733053,-8.532262127528835,28.8731759631406,-0.7540681893823926,0.38203891425277897,False,6.285866811782577
16,El Capitan cave,-133.319,56.162,-9.58553056699784,10.412867053354546,-13.173950231642038,-11.640629148494028,2225.9280577971836,3.5884196646441993,-1.1120340008890552,False,10.276549496079685
17,El Condor cave,-77.3,-5.93,-4.994326393920115,4.760167115109085,-5.5196395214277345,-4.389433888135755,31.369435063083298,0.5253131275076193,-0.24077265071567036,False,6.948215127630033
18,El Soplao cave,-4.3937,43.2962,-5.542432158239469,3.6442183568062,-6.040517452749782,-8.439649736009152,15.958928653096004,0.4980852945103127,-0.2609164879372272,False,6.079450857734672
19,Exhaleair cave,172.633,-41.2833,-5.381317407864482,3.4525180902788253,-7.077932591976378,-8.626595044864139,7.110654001998993,1.696615184111896,-0.9130937456666454,False,5.917389243914989
20,Fort Stanton cave,-105.4433,33.5067,-11.110146668997155,6.163186008254385,-8.344255399800572,-12.67137279473816,533.8785762011134,-2.765891269196583,1.1141212707546817,False,7.906145346148196
21,Furong cave,107.90360000000001,29.2289,-9.71761789665987,3.7629788485339852,-8.603436750902484,-10.172350995780802,62.70871141155874,-1.114181145757387,0.5743675775219403,False,6.177717507231223
22,Gempa bumi cave,120.0,-5.0,-3.5549626949314317,5.360266757452831,-5.078364571577879,-5.518629755058924,395.3784849177935,1.5234018766464472,-0.657993016998896,False,7.373188858195169
23,Gunung-buda cave (snail shell cave),114.48,4.02,-7.113836168882673,3.8258779057058456,-7.065556008128908,-8.454463634868322,35.512025867917906,-0.04828016075376507,0.024683296170249686,False,6.229134520564911
24,Haozhu cave,109.9833,30.6833,-9.50429251653377,3.8745693001909083,-10.087549456705688,-10.557712088315615,117.46176400876678,0.5832569401719176,-0.296311289613567,False,6.268647844785464
25,Hollywood cave,171.47,-41.95,-5.978431210813857,4.105526681127949,-4.954409582867356,-8.66930370684962,121.82913616619264,-1.0240216279465004,0.5053877254759742,False,6.452776098077678
26,Hulu cave,119.17,32.5,-8.389057388274292,5.531074242349249,-8.972072018365735,-10.267305716817537,459.3377314185644,0.5830146300914425,-0.24789896243000203,False,7.489742737239709
27,Hölloch im Mahdtal,10.1506,47.3781,-8.639459325034654,5.356642782156243,-11.959390033842363,-11.300460696914609,346.3432895827455,3.319930708807709,-1.4344409562106843,False,7.370695999790838
28,Jaraguá cave,-56.583,-21.083,-4.108102975041753,7.238858222126434,-4.285663035352725,-4.806241602162954,891.6297858599766,0.17756006031097193,-0.06599488075590336,False,8.568349875218376
29,Jeita cave,35.65,33.95,-6.354387931988937,4.757033321086357,-5.511061618940289,-6.310291152192106,250.9220380944994,-0.8433263130486477,0.38665849343326225,False,6.945927617612877
30,Kailash cave,81.9915,18.8445,-3.0956372356453166,5.9467155749281435,-2.110673588932218,-5.866614015891567,604.7739565175804,-0.9849636467130987,0.4039072216207451,False,7.766059974417108
31,Kalakot cave,74.4258,33.2219,-7.545239588229454,5.444572562530059,-8.697481342751459,-10.47415884855873,415.78989200577837,1.152241754522005,-0.4938120846626883,False,7.430945081574986
32,Karaca cave,39.4029,40.5443,-10.464151607236142,6.678115163047632,-15.196788356917637,-10.092300197369562,634.2843089556081,4.732636749681495,-1.831370523123242,False,8.229796730328127
33,Kesang cave,81.75,42.87,-13.762355540682051,9.505068926426368,-9.61418960727326,-15.572668510828965,1248.7253824177287,-4.148165933408791,1.3454838377621035,False,9.818378988234539
34,Kulishu cave,115.65,39.68,-11.966934164697207,5.602938962407853,-11.41272448635162,-13.814093341899738,237.23556198289054,-0.5542096783455879,0.2341349031702998,False,7.538242464074445
35,La Garma cave,-3.6658,43.4306,-5.841538496603322,3.7179029283632703,-5.082293903428728,-8.472585813819778,60.711454620986515,-0.7592445931745937,0.39376098668049747,False,6.140605252960791
36,Lapa sem fim cave,-44.6281,-16.1503,-2.99702274787207,7.9219361314648395,-4.658932428901821,-3.8178791444164335,1024.9472522344365,1.661909681029751,-0.5904617228222777,False,8.963504170611161
37,Liang Luar,120.43,-8.53,-3.329058503679715,5.487285994083207,-3.3516316144412315,-5.043147701775542,395.3784849177935,0.022573110761516357,-0.009636351088570107,False,7.460036536994097
38,"Lianhua cave, Shanxi",113.7167,38.1667,-11.544501880244022,5.085195706480136,-11.900791059845034,-13.545864946056652,237.23556198289054,0.3562891796010117,-0.1579969841955421,False,7.181513684378585
39,Manita peć cave,15.4754,45.3142,-9.271756281300739,4.584746685673006,-7.390903592271968,-10.631180464371784,128.6335514426772,-1.880852689028771,0.8784096733369642,False,6.818986476650023
40,Mawmluh cave,91.8817,25.2622,-7.343358189576794,6.582462247354543,-4.445618491520308,-7.429975974908924,1095.4934508101321,-2.897739698056486,1.129445246745891,False,8.170645064654998
41,McLean's cave,-120.42,38.07,-10.705462566833457,4.519435104687365,-11.034267795616339,-11.113891453297747,3.9874656597285805,0.32880522878288154,-0.15466663535043856,False,6.770242642346695
42,Mitoho,43.7533,-24.0477,-2.9521030007672953,9.24461027261924,-4.769250762522146,-4.2689330408643515,1479.1148888216571,1.817147761754851,-0.5976486459376714,False,9.682922595486142
43,Moaning cave,-120.4655,38.0717,-10.470827203877082,4.521177439454415,-11.264355750880668,-11.06237182446636,3.9874656597285805,0.7935285470035858,-0.37319582716900523,False,6.771547550170385
44,Moomi cave,54.2,12.55,-1.3095419599257825,10.520725894866022,-1.361249836399543,-2.797268977093465,2564.7425237730695,0.051707876473760406,-0.01594167128449366,False,10.329635796893486
45,Nettlebed cave,172.68,-41.23,-5.368919312078677,3.442566072103092,-7.032988337577706,-8.615418879036438,7.110654001998993,1.6640690254990291,-0.8968714403061874,False,5.908854536319177
46,Ostolo cave,-0.2678,43.1878,-6.542308953931883,4.197086166415932,-5.306030624344131,-8.965280347682086,262.88512829976605,-1.2362783295877522,0.6034514205498297,False,6.524332700217716
47,Palawan cave,118.90000000000002,10.2,-5.418523503914548,6.596842414005405,-5.5580863035285875,-6.4100285296539425,813.5187368498408,0.1395627996140396,-0.05433774581669091,False,8.179565065461887
48,Pindal cave,-4.53,43.4,-5.572927908909465,3.6923758303294476,-5.809498473808651,-8.392916503022262,15.958928653096004,0.2365705648991856,-0.12311408938489316,False,6.11948826480143
49,Ruakuri cave,175.08,-36.27,-4.9922031295589235,6.318782115139892,-3.9364220182500085,-7.661078796183392,535.372392773629,-1.055781111308915,0.4200076471782199,False,8.005322761697625
50,Sanbao cave,110.4333,31.667,-9.871018833037217,4.1098148929397675,-10.333224637489502,-10.997578740707496,117.46176400876678,0.4622058044522852,-0.22799444427316606,False,6.456145172384651
51,Sant'Angelo cave,17.5,40.7,-6.554683425531512,6.251108856269425,-6.263625458607066,-7.924827592630479,538.7898388110902,-0.29105796692444574,0.11641286041736636,False,7.96233943074361
