,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.666259847824556,6.66948635559047,-1.1256665646468111,-3.0996260652560346,-45.0,25.372308159508755,790.4064636061545,0.4594067168222551,-0.17788984076480513,False,8.526355565042834
1,Andriamaniloke,43.75690000000001,-24.051,-4.929746395845418,1.2718124676796347,-2.5972716619855385,-5.809530336742839,20.0,209.70584420127446,0.5179543279925377,-2.33247473385988,2.0682613151959015,False,3.7233064649827665
2,Ball Gown cave,125.0,-17.03,-7.366921695641173,4.1502064767378055,-1.0109845144336305,-8.771153775579998,100.0,308.47486350026804,431.8048314824116,-6.355937181207542,3.1199292398319565,False,6.725926193237817
3,Bittoo cave,77.7764,30.790299999999995,-9.449671871164071,13.657870969369377,-7.030581065505759,-9.376232607308525,3000.0,2059.7525806528724,2620.906169912228,-2.4190908056583122,0.6545768895786406,False,12.201374243524716
4,Botuverá cave,-49.1569,-27.2247,-6.278309279384811,3.974996284746763,-3.967910208786691,-6.524026172613609,180.0,491.9509270705896,302.6232291967474,-2.3103990705981206,1.1588270858863414,False,6.582420293158929
5,Bukit Assam cave,114.8,4.03,-7.870314855661794,1.5555837222339937,-7.814113855655819,-9.119865401915085,150.0,344.18292536833656,35.51202586791931,-0.05620100000597539,0.045060639216911925,False,4.117787589631472
6,Buraca Gloriosa,-8.7833,39.5333,-4.297309411457237,6.900552805488754,-3.8300100945151314,-7.471244099121291,420.0,254.14842971285285,557.0244943402973,-0.467299316942106,0.17789068375543995,False,8.672797119671014
7,Cave C126,113.90000000000002,-22.100000000000005,-3.1917066282415885,10.063279604783856,-6.589853715271602,-7.646387423486792,100.0,76.49881126895386,1291.7810081240757,3.3981470870300132,-1.0712045368352736,False,10.473383715705372
8,Cave Without a Name,-98.6208,29.8852,-7.7905108412242985,6.196909156632479,-4.4236421935463,-9.095991242068472,377.0,342.377249097569,760.5050497606261,-3.3668686476779985,1.3525041571709961,False,8.21873183347675
9,Cave of the Bells,-110.75,31.75,-10.89005641486956,4.5483585149879255,-12.329745680108601,-11.219880909104976,1639.0,1187.853023800812,533.8785762011134,1.439689265239041,-0.6750585178923796,False,7.0411661140674635
10,Cold Air cave,29.1833,-24.0,-8.639389652564642,11.35218214765779,-3.9818184434574655,-9.013840229217777,1420.0,1059.0845205857313,1479.1148888216565,-4.657571209107177,1.3823557650951905,False,11.123896023273113
11,Cueva del Diamante,-77.5,-5.73,-7.600512609032997,1.5129499206264887,-7.512546702263421,-5.7161057034177745,960.0,677.3938611838307,31.369435063083298,-0.0879659067695755,0.07151581749229713,False,4.060967574748958
12,El Condor cave,-77.3,-5.93,-7.762698609640935,1.481648801199884,-7.303279657444477,-5.653302462703493,860.0,661.581890898128,31.369435063083298,-0.459418952196458,0.3774298721791155,False,4.0187397480042195
13,Fort Stanton cave,-105.4433,33.5067,-12.096157463644717,4.804019752568978,-9.90354368662705,-12.367920115997036,1864.0,1611.3943920003303,533.8785762011134,-2.1926137770176677,1.0003678973613814,False,7.236351223023755
14,Gempa bumi cave,120.0,-5.0,-1.798726740003786,7.2590178150329505,-6.639545817256874,-5.977639254125915,140.0,62.45212883545308,1158.3659220669783,4.840819077253087,-1.7967180066933284,False,8.895209406955697
15,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-7.9804839952725235,1.563111954445298,-7.47022945266724,-9.052354010504448,150.0,330.79174532138916,35.51202586791931,-0.5102545426052831,0.4081237209078991,False,4.127739559933769
16,Haozhu cave,109.9833,30.6833,-9.002707220232418,1.6752547118279895,-9.634912857085169,-10.681586230875919,1017.0,793.4463149585927,117.46176400876634,0.6322056368527509,-0.48844755465569045,False,4.27324378274103
17,Hollywood cave,171.47,-41.95,-5.674009928084293,2.4357127453469443,-4.183906567019676,-8.368291074953895,100.0,269.3732503552603,128.58921406274007,-1.4901033610646168,0.9547801029184525,False,5.15264568404336
18,Hulu cave,119.17,32.5,-9.56191207590801,8.089538270742093,-7.6075380625240046,-10.61067044870196,86.0,125.77264416085197,828.0634577586505,-1.9543740133840055,0.6871409205429257,False,9.390292326069185
19,Jaraguá cave,-56.583,-21.083,-6.768155440122716,7.061879776247602,-5.515196121983706,-6.384616200196141,570.0,339.0396496224587,891.6297858599766,-1.25295931813901,0.47149469474339945,False,8.77359140965453
20,Jeita cave,35.65,33.95,-5.16186929108218,2.7522591271968904,-4.985614090973627,-6.538705740297298,100.0,449.96021389842986,210.83400198882887,-0.1762552001085531,0.10624225465726687,False,5.477241697138515
21,Juxtlahuaca cave,-99.2,17.4,-2.607984785918503,9.903304713041559,-7.987015293843252,-5.7079851753921105,934.0,837.5998834373452,1389.536138899971,5.37903050792475,-1.709282855035705,False,10.389803080151687
22,KNI-51,128.62,-15.3,-3.0965853905095706,4.6932546777959185,-6.479644859213408,-8.75232915396611,100.0,260.13207363301876,431.8048314824116,3.383059468703838,-1.5616099633389302,False,7.152441365553617
23,Karaca cave,39.4029,40.5443,-13.207614685892754,6.641180614737922,-12.763038799910486,-10.24066022257765,1536.0,1278.4290201694168,634.2843089556081,-0.4445758859822675,0.17251356774087026,False,8.508243118759278
