,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.9083073693085292,7.033845886776808,-1.7563536203476653,-2.6390576580480847,790.4064636061545,0.8480462510391361,-0.3197592483069417,False,8.179802096054809
1,Ball Gown cave,125.0,-17.03,-5.800222278825394,5.490874240162732,-3.376591441599885,-5.338901548439573,431.8048314824116,-2.4236308372255086,1.0342980863062206,False,7.22715086464245
2,Bittoo cave,77.7764,30.790299999999995,-7.949170275938609,9.515637363097024,-7.311667793175509,-9.172782026432397,1513.2152654258205,-0.6375024827631002,0.20666309971112823,False,9.514047460166939
3,Botuverá cave,-49.1569,-27.2247,-7.303412234326392,5.6159136138989405,-3.9897012630077597,-5.935635162312722,302.6232291967474,-3.313710971318632,1.3983130678118254,False,7.308976767589802
4,Bukit Assam cave,114.8,4.03,-8.262902546088524,3.7996193742865536,-8.060810541031014,-8.830751059826444,8.261762994230782,-0.20209200505751035,0.10367620363519135,False,6.01196465732372
5,Buraca Gloriosa,-8.7833,39.5333,-5.127369300084488,7.114202202749457,-3.260854408864475,-6.636363282154831,557.0244943402973,-1.866514891220013,0.6997910064887486,False,8.226393401552999
6,Cave C126,113.9,-22.1,-3.3784505111904464,8.49358797176587,-6.419579082830239,-4.261622722806411,1291.781008124078,3.041128571639793,-1.0434921512184643,False,8.98859818583344
7,Cave of the Bells,-110.75,31.75,-10.954291541883325,5.769663394686801,-11.959974175024172,-10.471178437928424,533.8785762011134,1.0056826331408466,-0.4186833708262254,False,7.408352022831359
8,Cold Air cave,29.1833,-24.0,-6.323373182105573,10.000939956362375,-3.9662108335827213,-6.598776877677684,4889.45059764405,-2.357162348522852,0.7453651538995903,False,9.75364134690636
9,Cueva del Diamante,-77.5,-5.73,-5.967626484497612,4.730588931772403,-7.106119456197803,-4.395045488758983,31.369435063083298,1.1384929717001908,-0.5234470399512526,False,6.708168728563824
10,El Condor cave,-77.3,-5.93,-6.034960715709526,4.729734258061214,-6.844169295929987,-4.3323805828664295,31.369435063083298,0.8092085802204609,-0.37208495402144004,False,6.707562720038597
11,Fort Stanton cave,-105.4433,33.5067,-14.7286302182584,7.153228229252343,-10.543654568232048,-12.631935936867892,533.8785762011134,-4.184975650026352,1.5647389544791062,False,8.248926101512739
12,Gempa bumi cave,120.0,-5.0,-4.40914934526311,5.367595891108939,-6.731249633572626,-4.964773238484543,395.3784849177935,2.3221002883095165,-1.0022846207345402,False,7.145560126711779
13,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-8.386905771621123,3.908277968396966,-7.579310966947719,-8.768765049429067,35.51202586791931,-0.8075948046734043,0.4085082147013963,False,6.0973214885290865
14,Haozhu cave,109.9833,30.6833,-8.720146691159625,4.5019815120477915,-9.504972894069681,-9.978725328743039,209.93569543527107,0.7848262029100557,-0.3698891912846508,False,6.544074361798858
15,Hollywood cave,171.47,-41.95,-5.069698721997355,4.71640511398216,-4.46217261447498,-8.252970593954004,162.5774223361686,-0.607526107522375,0.27974310758648463,False,6.69810456191783
16,Hulu cave,119.17,32.5,-9.733113526404264,7.776522390116912,-8.040378229009832,-10.216058307608176,892.9450829813815,-1.6927352973944316,0.6070106865020785,False,8.600804685882103
17,Jaraguá cave,-56.58299999999999,-21.083,-5.581185581985484,7.020562831981478,-5.462205589817063,-5.046758575643952,891.6297858599761,-0.11897999216842159,0.0449043041419885,False,8.172074879253314
18,Jeita cave,35.65,33.95,-5.743323660437811,4.65238082899578,-4.694876399285192,-5.6239905752006685,245.40884781618348,-1.048447261152619,0.4860813527320972,False,6.652486483399367
19,Jerusalem west cave,35.15,31.7833,-4.275177267672767,4.096349551555102,-4.187617970794349,-5.304115279768385,12.425870552915981,-0.08755929687841757,0.04326171788927629,False,6.24230344800324
20,Juxtlahuaca cave,-99.2,17.4,-3.1086260619910817,8.995712031954449,-7.669010582275907,-4.535588890251591,1703.0507573982998,4.560384520284825,-1.5204904284911938,False,9.25047735475131
21,KNI-51,128.62,-15.3,-4.486004401885983,5.902832553428463,-5.153135129883708,-5.335026005735105,431.8048314824116,0.6671307279977254,-0.27458746826266167,False,7.493360107457024
22,Karaca cave,39.4029,40.5443,-11.770175962817715,7.008900715376397,-13.069504223393437,-9.654431763450447,634.2843089556081,1.299328260575722,-0.49078799438143467,False,8.165284590251074
23,La Mine cave,9.68,36.03,-5.634047887681955,7.500684887042514,-6.023370764790684,-6.6355427921977705,856.4254274621903,0.3893228771087287,-0.14215412414383546,False,8.446889879164225
24,Lake Shasta cave,-122.304,40.804,-11.471553050811561,7.977131889039502,-11.87126714170222,-10.241996946979212,799.9013529645367,0.399714090890658,-0.14152268914372432,False,8.711034992586262
25,Lapa sem fim cave,-44.628099999999996,-16.1503,-3.8783412429999142,5.61075801752725,-5.94215825970188,-3.4082049857372847,552.5911834969794,2.0638170167019654,-0.8712853658009081,False,7.305621054785825
26,Larga cave,-66.8,18.32,-0.616805348627078,9.118570608266708,0.025024048002447015,-1.6387629747441625,1380.8809779355013,-0.6418293966295251,0.21254760799852784,False,9.313432144817323
27,Liang Luar,120.43,-8.53,-4.680690083987346,5.321757093987221,-4.626543376140887,-4.338010734737786,395.3784849177935,-0.05414670784645903,0.02347169928918818,False,7.114983478559963
28,Mairs cave,138.83,-32.16,-6.393990375813438,9.66192190932594,-6.309546119784322,-6.981337745053239,2140.5644372408224,-0.08444425602911565,0.02716679166629455,False,9.586898593938036
29,Mawmluh cave,91.8817,25.2622,-6.875568624535276,7.775756456785303,-2.192376196134205,-6.224588836077216,1164.9010435908565,-4.683192428401071,1.6794639192213632,False,8.600381115751759
30,Moomi cave,54.20000000000001,12.550000000000002,-0.48986171369164166,11.14841809190331,0.013163307244459096,-1.4834349346888,2891.7975886288827,-0.5030250209361008,0.15065479682665442,False,10.298002568027197
31,Paixão cave,-41.0184,-12.6182,-3.0054872518184492,5.685639607170819,-3.3881926057347624,-2.444319434371529,552.5911834969794,0.3827053539163132,-0.16049993985260277,False,7.354210151969063
32,Paraiso cave,-55.45,-4.0667,-2.8598560753357773,8.658654368076311,-2.474120222143938,-2.579622945781624,1789.6761182662754,-0.38573585319183934,0.13108856378197592,False,9.075521168464464
33,Pindal cave,-4.53,43.4,-7.332700841669816,6.520225338688032,-5.1732311223204475,-7.9044072441472295,557.0244943402973,-2.159469719349368,0.8456989980184292,False,7.875491637349517
34,Pinnacle cave,-115.5,35.97,-12.17060124163868,6.078771761888322,-14.64444173080101,-11.538687359399988,642.1200397235817,2.4738404891623293,-1.003376152062426,False,7.604213305786086
35,Rainha cave,-37.6432,-5.5782,-2.826867415148245,7.453551252633146,-1.4028723681063298,-2.5317472276950284,865.9907214226611,-1.4239950470419154,0.5215871190599939,False,8.420308303225523
36,Ruakuri cave,175.08,-36.27,-4.82620886059227,6.465149113682386,-5.059362858147028,-7.574384781925612,535.0038415997075,0.23315399755475852,-0.09169667605762613,False,7.8421590306848765
37,Sant'Angelo cave,17.5,40.7,-9.986587042812305,6.859039019314777,-5.850109989894577,-7.560825445126619,856.4254274621903,-4.136477052917728,1.579424908044304,False,8.077519382628545
38,Santana cave,-48.7267,-24.5308,-4.999731919443275,5.086304684244776,-7.605809348659534,-5.425291992868512,302.6232291967474,2.606077429216259,-1.1555430473355732,False,6.955807557948256
39,Santo Tomas cave,-83.84,22.55,-2.170430530927247,7.100507097044523,-0.13657582433063453,-2.439130174354264,790.4064636061545,-2.0338547065966126,0.7632648135153718,False,8.218471529531305
40,Secret cave,114.8503,4.0848,-8.30631157979089,3.8187663799944067,-7.923508173073856,-8.820540044844833,8.261762994230782,-0.3828034067170343,0.19589089427305023,False,6.0270933396737725
41,Sieben Hengste cave,7.81,46.75,-9.00628915480158,8.139678500892375,-15.600606964882155,-10.451413610758415,1027.6524511591685,6.594317810080575,-2.311352841615463,False,8.799337954162535
42,Sofular cave,31.9333,41.4167,-8.665446102658713,6.448397575329391,-14.72516911771267,-8.089859877740716,634.2843089556081,6.059723015053956,-2.386310050469037,False,7.831992719640456
43,Soreq cave,35.0226,31.7558,-4.572153742525627,4.115998854270748,-3.4159497350973353,-5.24890544296156,12.425870552915981,-1.1562040074282915,0.569897625818233,False,6.2572570268676655
44,Twin Forks cave,172.48,-40.63,-4.749700043327144,3.89535908522872,-3.931998147648187,-8.094663337957877,7.783644865119334,-0.8177018956789572,0.41430603108630354,False,6.087235744015658
45,Wet Neck cave,172.48,-40.7,-4.732532915859055,3.8861278043441803,-3.983798231502533,-8.103108220521387,7.783644865119334,-0.7487346843565224,0.3798126386184107,False,6.080018654013858
46,Xiaobailong cave,103.36,24.2,-6.396924488093684,6.279166810064434,-12.186953230137798,-8.40318942906929,759.7115709872944,5.790028742044114,-2.3106262844459446,False,7.7285386357049415
47,Yangzi cave,107.783,29.783,-9.173942073093139,4.5013074408174925,-8.905337238253935,-9.79424208100733,226.61025502430434,-0.26860483483920383,0.1266031429944812,False,6.54358442893536
48,Yaoba Don cave,109.83,28.8,-8.728149677943405,4.404334934551843,-6.290130623289826,-8.997359396216616,209.93569543527107,-2.4380190546535783,1.161707856629486,False,6.4727158367082716
