,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.16479039153116998,6.727764230006167,-1.3879661615046264,-4.120555788929122,-45.0,21.872618806852554,790.4064636061545,1.5527565530357963,-0.598643110816178,False,8.654996607594219
1,Ball Gown cave,125.0,-17.03,-6.250118441093728,7.872027876791984,-0.6360085144943923,-8.779814755331191,100.0,290.03784936587857,1066.9519205315203,-5.614109926599336,2.000956283515727,False,9.362133548155331
2,Bittoo cave,77.7764,30.790299999999995,-7.857272882488024,2.5090742488159172,-8.732980997602727,-10.413873647669874,3000.0,2043.7312820551028,415.78989200577837,0.875708115114703,-0.5528440218059977,False,5.285526770778594
3,Botuverá cave,-49.1569,-27.2247,-5.234291532559428,3.0402934734929583,-2.863328993711548,-6.74243947955814,180.0,478.2228223531518,302.6232291967474,-2.3709625388478806,1.3597746441485044,False,5.818208411270264
4,Bukit Assam cave,114.8,4.03,-7.57847579243405,0.28711684526458864,-6.83292338676298,-9.704967219007651,150.0,329.0842695380137,8.261762994230782,-0.7455524056710701,1.3913898763606702,False,1.7879725912096203
5,Buraca Gloriosa,-8.7833,39.5333,-5.602091729143528,4.944481629279826,-8.20849100581078,-8.348384233479079,420.0,246.88583293010532,557.0244943402973,2.6063992766672515,-1.1721429036640258,False,7.419794959894477
6,Cave Without a Name,-98.6208,29.885200000000005,-6.011391992745063,5.839710001600907,-4.657232647635301,-10.284004669171814,377.0,331.107481788424,760.5050497606268,-1.3541593451097613,0.5603690374276364,False,8.063566289717913
7,Cave of the Bells,-110.75,31.75,-8.416371272869732,4.4988103501964885,-9.684897945831995,-11.277534718513554,1639.0,1177.3698238805603,533.8785762011123,1.2685266729622633,-0.5980682682481615,False,7.077507904079883
8,Chauvet cave,4.26,44.23,-7.743913381287274,2.568868272197764,-8.349726799581276,-10.746610584615382,240.0,514.9785231595869,305.11447180307584,0.6058134182940025,-0.3779792604589739,False,5.3481359393623205
9,Cold Air cave,29.1833,-24.0,-6.786405284874933,10.141545217952517,-4.182316363370973,-8.701664944924346,1420.0,1041.9046237057712,1479.1148888216565,-2.60408892150396,0.8177183511640916,False,10.626337026137053
10,Cueva Victoria,-0.8215,37.6322,-5.703613364344192,4.908472139542852,-5.96704775948831,-8.584768636610473,75.0,411.9790184844727,619.5263625287421,0.2634343951441176,-0.11890477968746554,False,7.392727282460566
11,Dim cave,32.1056,36.534,-9.232347352760003,2.969376688887739,-7.08321133013006,-8.660773499451738,232.0,585.5997271051106,431.40804071102957,-2.1491360226299436,1.2471860835848598,False,5.749951316373709
12,Dongge cave,108.0833,25.2833,-8.579182751918816,0.540862678720508,-8.00073672537252,-10.147464999466171,680.0,793.3251986616465,28.87317596313951,-0.5784460265462972,0.7865373213311134,False,2.454002651349884
13,El Condor cave,-77.3,-5.93,-2.5433873348861544,12.629980786972258,-5.950233114048501,-5.603982987893444,860.0,648.2567159800665,2796.2028893543875,3.4068457791623468,-0.9586302505052143,False,11.858584844776283
14,Fort Stanton cave,-105.44330000000001,33.5067,-9.247067093086468,3.889307789162179,-8.329302726219726,-12.240395151090866,1864.0,1603.4271531087675,533.8785762011123,-0.9177643668667415,0.46536641238579557,False,6.580633089868096
15,Furong cave,107.9036,29.228899999999996,-8.801779771085108,0.7741136240390127,-8.401245286314255,-11.02151281366424,480.0,784.0894537386051,62.70871141155921,-0.4005344847708532,0.4552370055440328,False,2.9358500884330243
16,Gempa bumi cave,120.0,-5.0,-3.354851834983215,2.954738273439969,-5.312900775048509,-6.254202290668993,140.0,57.121439394393356,395.3784849177935,1.9580489400652938,-1.1391057225162196,False,5.73576076783462
17,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-7.147054898861443,0.5277950230408939,-7.34592420795482,-9.621731770844502,150.0,314.91256358252815,35.51202586791931,0.19886930909337686,-0.2737380187493667,False,2.4241761019751578
18,Haozhu cave,109.9833,30.6833,-9.116142698665033,1.0294467226223745,-9.60490033232675,-11.16477285926248,1017.0,777.0665765557168,117.46176400876678,0.48875763366171654,-0.48171660380059134,False,3.385582942232141
19,Hollywood cave,171.47,-41.95,-6.259735020823418,1.6701353300088106,-5.285244007192792,-8.831282064215113,100.0,241.84992991875745,128.58921406273674,-0.974491013630626,0.7540532341582212,False,4.312283968023717
20,Hulu cave,119.17,32.5,-7.871198226198701,3.599101853360172,-8.677592970982618,-10.925860310461424,86.0,108.87182650853462,459.3377314185644,0.8063947447839164,-0.4250603742235986,False,6.330362628328005
21,Hölloch im Mahdtal,10.1506,47.3781,-9.423287588925648,3.355836593582578,-12.905956579498953,-12.168152590614962,1240.0,895.4926409345499,346.3432895827455,3.4826689905733055,-1.9011299175272447,False,6.112683687583925
22,Jaraguá cave,-56.583,-21.083,-4.945932766734469,6.7919373741219236,-5.311791806291174,-6.9945665769572525,570.0,322.41732529130604,891.6297858599766,0.36585903955670496,-0.14038378692452422,False,8.696176718329326
23,Jeita cave,35.65,33.95,-5.322613537527169,2.035222499980016,-5.640464331804026,-7.26116586359612,100.0,440.2209749456321,245.40884781618348,0.3178507942768567,-0.22280111165718555,False,4.760334466996961
24,Jerusalem west cave,35.15,31.7833,-5.1067518578383515,0.3888858034112323,-3.7069949790939063,-6.786076271552178,700.0,430.9236948718873,12.425870552915981,-1.3997568787444452,2.244613475227362,False,2.0808585765114045
25,Kailash cave,81.9915,18.8445,-2.902628369050076,3.8871431567845716,-2.343947390943217,-7.763327392177777,490.0,319.837552204287,604.7739565175804,-0.5586809781068589,0.28336657253635517,False,6.578801577067408
26,Kalakot cave,74.4258,33.2219,-7.210649747402672,3.283502378687361,-8.798163467073143,-10.220462146788782,826.0,1938.2551052893577,415.78989200577837,1.5875137196704712,-0.8760901945918532,False,6.046446128896019
27,Kesang cave,81.75,42.87,-12.074053220703856,9.623522486922518,-10.002286266942065,-14.330910684038386,2000.0,1755.2377981763957,1248.7253824177287,-2.0717669537617915,0.6678422164595299,False,10.351387176659962
28,Lapa sem fim cave,-44.6281,-16.1503,-4.637450646365634,3.6623699627603923,-4.119602751102292,-6.898225409833315,341.0,786.0723921452492,552.5911834969799,-0.5178478952633423,0.27059583565568485,False,6.385760511812022
29,Liang Luar,120.43,-8.53,-3.580313456702299,2.9147798353350347,-3.533694125337471,-6.405575758155074,550.0,73.53617844457301,395.3784849177935,-0.046619331364827765,0.027306319171373855,False,5.696844935896169
30,"Lianhua cave, Shanxi",113.7167,38.1667,-11.346366969832044,6.153611451095038,-11.683941810176265,-13.161406113476819,1200.0,854.5824631691636,782.1277675752228,0.3375748403442209,-0.13608336368964777,False,8.277449800398385
31,Mawmluh cave,91.8817,25.2622,-6.720866901474596,5.786742362773674,-4.91176684552848,-8.118936601693227,1160.0,398.47630172896305,1095.4934508101321,-1.8091000559461161,0.7520479183655691,False,8.026913700935072
32,McLean's cave,-120.42,38.07,-11.740626992043897,0.3199821834513164,-11.9592965088431,-11.750367526418197,300.0,1149.036118697435,3.9874656597285805,0.21866951679920277,-0.3865675069729356,False,1.88753241681573
33,Mitoho,43.7533,-24.0477,-2.693847728086034,10.309249130667574,-5.204502471194958,-6.375492736129287,20.0,202.280602795417,1479.1148888216565,2.5106547431089243,-0.7819400841398075,False,10.713837071383265
34,Moaning cave,-120.46549999999999,38.0717,-11.880891184137505,0.32036573503023225,-11.72595751765535,-11.705959430006004,520.0,1133.0682993071975,3.9874656597285805,-0.15493366648215456,0.27373023403017155,False,1.8886633379385576
35,Moomi cave,54.2,12.55,-1.1229750954665454,12.511233004857527,-1.6480833415921448,-4.528942134639287,400.0,11.31050091839085,2564.7425237730695,0.5251082461255994,-0.14845635121947476,False,11.80270565249763
36,Nettlebed cave,172.67999999999998,-41.23,-4.691063083439781,0.7775231633264835,-7.037102251093415,-8.85044266423591,390.0,179.33963853047885,61.27911109014394,2.3460391676536343,-2.6605938965510862,False,2.942308377055153
