,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.349704188890787,6.539145251293591,-1.914133774018751,-3.200552652264297,-45.0,24.650531011090585,790.4064636061545,1.564429585127964,-0.6117803564989275,False,8.44262962810545
1,Andriamaniloke,43.7569,-24.051,-2.6726333129054805,11.290408477289079,-3.5599001816877944,-5.8514504134454,20.0,207.85000295351892,1479.4622926060379,0.887266868782314,-0.26405806570161683,False,11.093589019669972
2,Bittoo cave,77.7764,30.7903,-8.563250272473521,13.527723906999315,-7.153601466784442,-8.703568733004026,3000.0,2055.863711633612,2620.906169912228,-1.4096488056890788,0.3832644715727075,False,12.14310110071986
3,Botuverá cave,-49.1569,-27.2247,-6.457433092827541,3.926265835784716,-4.629728936686718,-6.646227685174972,180.0,488.61963732743976,302.6232291967474,-1.8277041561408236,0.9223931071055368,False,6.541948123184358
4,Bukit Assam cave,114.8,4.03,-7.718728688046738,1.0574140950351425,-7.577151585255137,-9.723900759079152,150.0,339.93792499471766,8.261762994230782,-0.14157710279160085,0.1376798782244509,False,3.3950001120095297
5,Buraca Gloriosa,-8.7833,39.5333,-4.2214568104466,6.471893100106184,-4.087322823628028,-7.341125865503882,420.0,252.38240162575903,557.0244943402973,-0.13413398681857203,0.052725798498919015,False,8.399103112723967
6,Cango cave,22.2147,-33.3925,-2.412289548703602,10.574981513697931,-6.491157494534264,-5.794504909377789,687.0,720.3373725144434,1245.2559924176435,4.078867945830662,-1.2542954208117845,False,10.73635971428617
7,Cave C126,113.90000000000002,-22.100000000000005,-7.539436798445959,11.278656909630062,-6.870332695179627,-8.018495402511256,100.0,74.73546247343462,1723.4413388586054,-0.6691041032663323,0.19923470919983755,False,11.087814162061532
8,Cave Without a Name,-98.6208,29.885200000000005,-9.021569547737112,6.10218997554064,-4.404383752055158,-9.63735720007077,377.0,339.9232148819885,760.5050497606256,-4.617185795681954,1.8691083982682797,False,8.155678688826148
9,Cold Air cave,29.1833,-24.0,-8.898382019651592,8.817032435705075,-4.584433579122077,-8.502693399473577,1420.0,1054.9240523180476,1245.2559924176435,-4.313948440529515,1.4528264265779371,False,9.803439310137385
10,Cueva del Diamante,-77.5,-5.73,-7.649493740047591,1.5037720648569983,-8.067720586621522,-5.032959024744809,960.0,674.268990340019,31.369435063083298,0.4182268465739316,-0.34105223581546484,False,4.048631518690352
11,El Condor cave,-77.3,-5.93,-8.298718496093976,1.4743753855432677,-7.34446079642189,-4.974337359998415,860.0,658.3884867210687,31.369435063083298,-0.9542576996720857,0.785889772523776,False,4.0088636135984785
12,Fort Stanton cave,-105.4433,33.5067,-11.207102429990456,5.819815376932104,-11.376915756228154,-12.26567507959848,1864.0,1609.0642104700387,760.5050497606256,0.16981332623769774,-0.07039100486743868,False,7.964744509663879
13,Gempa bumi cave,120.0,-5.0,-3.3071974863607663,7.208317989326062,-6.235284738728296,-6.241635254214348,140.0,61.23493755760404,1158.3659220669783,2.92808725236753,-1.0906038974858427,False,8.86409116168423
14,Gunung-buda cave (snail shell cave),114.48,4.02,-7.779209535282247,1.28139874119743,-7.063828518123785,-9.644820960544704,150.0,325.4213958807875,35.512025867917906,-0.715381017158462,0.6319682578470814,False,3.7373123145650986
15,Haozhu cave,109.9833,30.6833,-9.682485237047125,1.8260384866796853,-9.92638228618936,-10.172795099936401,1017.0,789.4741403754032,117.46176400876678,0.24389704914223564,-0.18048935067722188,False,4.461410743352149
16,Hulu cave,119.17,32.5,-10.757366456215019,7.985716124982364,-8.067701418833432,-10.553701123955042,86.0,121.70245459016586,828.0634577586494,-2.6896650373815874,0.9517902764829498,False,9.329839642394951
17,Jaraguá cave,-56.583,-21.083,-7.4752945798443164,7.287856797851865,-6.296717494641313,-6.45277672255145,570.0,335.11274098993493,891.6297858599766,-1.1785770852030035,0.4365742109508033,False,8.912861554608652
18,Jeita cave,35.65,33.95,-6.0992527678512305,2.661235451802834,-5.026434847952885,-6.138551876524391,100.0,447.6151567605052,210.83400198882887,-1.0728179198983456,0.6576341675985811,False,5.385907563920105
19,Jerusalem west cave,35.15,31.7833,-4.066133506322933,1.0823245379944442,-4.20317279182575,-5.112515118331925,700.0,438.306636821173,12.425870552915981,0.13703928550281752,-0.13172443161434175,False,3.434756845252682
20,Jiuxian cave,109.1,33.5667,-12.533729692662751,3.5073672306532275,-12.112457679911813,-11.973533151810418,1495.0,1107.2848465972343,245.38036021621315,-0.4212720127509382,0.22494274349018326,False,6.183122707541287
21,Juxtlahuaca cave,-99.2,17.4,-2.3252913929080288,9.895832946078315,-6.939861495861322,-5.9872006806225455,934.0,834.9851755751152,1389.5361388999718,4.6145701029532935,-1.4669154083760882,False,10.385882932401147
22,KNI-51,128.62,-15.3,-9.368456503099273,9.243852518666785,-7.900781257894437,-9.029163509209859,100.0,256.0217754541738,1482.9828017369514,-1.4676752452048358,0.4827290837529421,False,10.03792044374346
