,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,ele (SISAL),ele (iTraCE),dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-0.1517242198186317,7.0179245036804465,-1.1330333566546635,-3.4273291685609255,-45.0,21.872618806852554,790.4064636061545,0.9813091368360318,-0.370426029500179,False,8.910729655308346
1,Ball Gown cave,125.0,-17.03,-6.905091173427021,3.9139804826637326,1.0001728554956724,-8.429296966131886,100.0,290.03784936587857,431.8048314824116,-7.905264028922693,3.995830446732795,True,6.654543212696772
2,Bittoo cave,77.7764,30.7903,-7.215511273024969,2.8776601151596752,-7.546705085853825,-7.8832866521493274,3000.0,2043.7312820551062,415.78989200577837,0.3311938128288556,-0.1952371530878324,False,5.705959311994475
3,Botuverá cave,-49.1569,-27.2247,-5.13285865907377,3.4144514075302466,-4.672553124957233,-6.54264285129848,180.0,478.2228223531518,302.6232291967474,-0.46030553411653763,0.2491068832951822,False,6.2154043869185065
4,Bukit Assam cave,114.8,4.03,-6.892735606098251,0.6371691313472375,-6.247726649583001,-9.1169669089617,150.0,329.0842695380137,8.261762994230782,-0.6450089565152499,0.808050273235207,False,2.6849505130688276
5,Buraca Gloriosa,-8.7833,39.5333,-5.209720760551685,5.284020152584313,-5.639805856520346,-8.576813177901167,420.0,246.88583293010532,557.0244943402973,0.4300850959686615,-0.1870992989674634,False,7.731987698359151
6,Cave Without a Name,-98.6208,29.8852,-6.501975421258661,6.176625026632552,-3.7306750010707317,-8.494011832306123,377.0,331.10748178842385,760.5050497606261,-2.771300420187929,1.1150850396589207,False,8.359581575955412
7,Cave of the Bells,-110.75,31.75,-8.383796043506267,4.795075811469381,-10.46868342327567,-9.848157062587754,1639.0,1177.3698238805603,533.8785762011134,2.084887379769402,-0.9521050343519468,False,7.36557507814486
8,Chauvet cave,4.26,44.23,-10.299759670646676,2.5433380157533447,-8.245750127112705,-11.602414667508938,240.0,514.9785231595869,305.11447180307584,-2.0540095435339705,1.2879541883141834,False,5.364274126139197
9,Cold Air cave,29.1833,-24.0,-5.762262703670986,10.184252609469128,-4.007694092891256,-7.390743559208332,1420.0,1041.9046237057712,1479.1148888216565,-1.7545686107797298,0.549801314784883,False,10.73429442758334
10,Cueva Victoria,-0.8215,37.6322,-6.169776568534484,3.707213464319204,-5.8990216886858775,-9.286560312892162,75.0,411.9790184844727,386.23519573877434,-0.2707548798486066,0.1406217491946435,False,6.476385900592823
11,Cueva del Diamante,-77.5,-5.73,-6.534552700731466,0.9983776278539557,-6.12538484515602,-4.262923365562601,960.0,664.3683891678862,31.369435063083298,-0.4091678555754461,0.4095001712509011,False,3.3609058144009603
12,Dongge cave,108.0833,25.2833,-6.857879202353844,0.9559949538641141,-5.785818788823661,-8.082922884882462,680.0,793.3251986616465,28.87317596314033,-1.072060413530183,1.0964566345617575,False,3.28879438044671
13,El Condor cave,-77.3,-5.93,-5.912333014859878,0.9968071322853255,-6.677438663402806,-4.209706373608377,860.0,648.2567159800665,31.369435063083298,0.765105648542928,-0.7663300218325197,False,3.3582613415459455
14,Exhaleair cave,172.633,-41.2833,-5.89630320280884,0.6743416033854303,-6.439594072529076,-8.546239837480117,685.0,181.72102940247063,7.110654001998993,0.5432908697202361,-0.6615953276239103,False,2.7621604266610715
15,Fort Stanton cave,-105.4433,33.5067,-9.966933725681992,4.00230829425768,-9.920216152631182,-11.175423561642491,1864.0,1603.4271531087672,533.8785762011134,-0.04671757305080959,0.023352049571952554,False,6.729211697570313
16,Furong cave,107.9036,29.228899999999996,-7.6249194769578645,1.1365590673006902,-6.623735659285671,-8.952985501375831,480.0,784.0894537386051,62.70871141155921,-1.0011838176721932,0.9391129208936936,False,3.5859557592946447
17,Gempa bumi cave,120.0,-5.0,-3.467444771595585,3.332635362669004,-5.590615372266711,-6.464058816701854,140.0,57.121439394393356,395.3784849177935,2.123170600671126,-1.163030201938524,False,6.140487065682789
18,Gunung-buda cave (snail shell cave),114.47999999999999,4.02,-6.478152269203846,0.8673068399841543,-6.849379962345575,-9.030240351308901,150.0,314.91256358252815,35.51202586791931,0.3712276931417291,-0.39861531535037314,False,3.1325304946733854
19,Haozhu cave,109.98330000000001,30.683299999999996,-7.886494554721537,1.3694615493579287,-8.160296461298207,-9.267772063426355,1017.0,777.0665765557153,117.461764008767,0.27380190657667036,-0.23397073882050226,False,3.936260600715446
20,Hollywood cave,171.47,-41.95,-6.106002168149514,1.896210682103326,-4.604446921011288,-8.543629713884094,100.0,241.84992991875745,121.82913616619264,-1.501555247138226,1.0904305780130843,False,4.631825785678784
21,Hulu cave,119.17,32.5,-8.53458129916699,7.315145583869964,-7.39794781195053,-9.831627880119534,86.0,108.87182650853462,828.0634577586494,-1.136633487216459,0.4202511979558259,False,9.097465318158994
22,Hölloch im Mahdtal,10.1506,47.3781,-14.093378984399939,2.3477512197979467,-15.469368545879075,-12.733897120733484,1240.0,895.4926409345499,190.5371248672651,1.3759895614791358,-0.8980263952090035,False,5.153887793342754
23,Jaraguá cave,-56.583,-21.083,-5.496167255554454,6.738333785856882,-6.140904818863861,-6.3696840471814316,570.0,322.41732529130604,891.6297858599766,0.6447375633094072,-0.24837433280244994,False,8.731426083481105
24,Jeita cave,35.65,33.95,-6.737680756520357,1.329098012801988,-4.968047281029953,-6.907259786233207,100.0,440.2209749456321,71.6017072338472,-1.7696334754904033,1.5349874206652099,False,3.877818034546265
25,KNI-51,128.62,-15.300000000000002,-1.1765116056063523,4.113374810335478,-7.441825892395286,-8.458789745225275,100.0,243.04778463032946,431.8048314824116,6.265314286788934,-3.089183590867306,False,6.821942645833852
26,Kailash cave,81.9915,18.8445,-2.8811585274148843,4.256371054027975,-1.2313502535518266,-6.274404723983926,490.0,319.837552204287,604.77395651758,-1.6498082738630577,0.7996754009293522,False,6.939507704584386
27,Kalakot cave,74.4258,33.2219,-7.860014041111561,4.524171472052274,-9.37619364487322,-8.312964297323855,826.0,1938.2551052893577,415.78989200577837,1.5161796037616595,-0.7128220436970356,False,7.154486197910054
28,Karaca cave,39.4029,40.5443,-13.287576066884682,5.9296291454979535,-15.07217908516509,-10.876644951337394,1536.0,1267.105497438907,634.2843089556081,1.7846030182804071,-0.732871540322635,False,8.190731468309318
29,La Mine cave,9.68,36.03,-4.580805018050929,5.898491146031522,-6.904633444593969,-8.103893543484888,975.0,261.22017331960615,856.4254274621903,2.32382842654304,-0.9568273793569174,False,8.16919734772261
30,Lake Shasta cave,-122.30400000000002,40.804,-10.799312789098824,3.991858060911313,-12.684398640468695,-11.082606073941506,725.0,838.1571340011179,342.3711525772602,1.8850858513698707,-0.9435036584878884,False,6.720420796068977
31,Lapa sem fim cave,-44.6281,-16.1503,-5.994079169636845,3.975636933188011,-6.012787697845624,-7.03180898222464,341.0,786.0723921452492,552.5911834969799,0.018708528208779107,-0.009382882220818088,False,6.70675250265308
32,Lehman caves,-114.22,39.01,-16.223965096555954,5.355507679864874,-16.093215704170348,-15.132891718207986,2080.0,1891.4217348800296,549.1561739667437,-0.13074939238560646,0.0564988172141134,False,7.78411502739201
33,Liang Luar,120.43,-8.53,-4.349085775128711,3.243423425114842,-3.780095878295924,-6.950270400685036,550.0,73.53617844457301,395.3784849177935,-0.5689898968327869,0.31593862992481175,False,6.057741630607193
34,Mairs cave,138.83,-32.16,-6.718440475618543,11.546876589991092,-5.530410251979447,-8.764415144128137,475.0,248.8125987436098,2140.5644372408224,-1.188030223639096,0.3496191617331854,False,11.429867183115832
35,Mawmluh cave,91.8817,25.2622,-4.1230519223620785,6.10894331128091,-4.311897395190087,-6.231373354416593,1160.0,398.47630172896305,1095.4934508101321,0.18884547282800845,-0.07640530794759325,False,8.313654446427844
36,McLean's cave,-120.42,38.07,-11.364107848615868,0.7357010329700785,-11.429317754991416,-11.411380282127254,300.0,1149.036118697435,3.9874656597285805,0.06520990637554824,-0.07602613172366875,False,2.885091589010827
37,Meravelles cave,0.5127,40.9488,-7.097062108400339,2.297669152849106,-7.293240990876559,-10.772319866645352,125.0,478.007323657772,257.1628245764518,0.19617888247622073,-0.12942211997255912,False,5.098620274468952
38,Mitoho,43.7533,-24.0477,-2.8530817569178684,10.330407537368703,-3.3770811125851448,-5.537414593198623,20.0,202.280602795417,1479.1148888216565,0.5239993556672764,-0.16303168812507188,False,10.811044356002423
39,Mizpe Shelagim,35.81,33.32,-5.314718978157343,1.152752905692734,-5.620728262169261,-6.547079913516042,2180.0,449.86484296153554,71.6017072338472,0.3060092840119184,-0.2850141947072665,False,3.6114119813905217
40,Moaning cave,-120.4655,38.0717,-11.532257090145034,0.7362782485428117,-11.132123753159611,-11.366746392103321,520.0,1133.0682993071923,3.9874656597285805,-0.40013333698542297,0.4663196869102261,False,2.8862231582241815
41,Moomi cave,54.2,12.55,-1.3374426557986414,12.380501988174371,-0.37692008877521793,-3.733765234120216,400.0,11.31050091839085,2564.7425237730695,-0.9605225670234234,0.27298478734888365,False,11.835266698585462
42,Nettlebed cave,172.68,-41.23,-5.6970143596539735,0.6685460683622388,-6.678225310902053,-8.534332598711334,390.0,179.33963853047948,7.110654001998993,0.9812109512480793,-1.200042748977365,False,2.750265312175721
43,Ostolo cave,-0.2678,43.1878,-7.9698189426377954,1.932200124380115,-7.675834802468444,-11.530858326582106,248.0,480.4367406487076,257.1628245764518,-0.2939841401693517,0.2114939015189023,False,4.675574427137423
44,Paixão cave,-41.0184,-12.6182,-3.834590897485034,5.112609696048702,-3.6533234668961376,-5.273887372606145,598.0,554.7438366542299,552.5911834969799,-0.18126743058889616,0.08016752190607909,False,7.6055432684993685
45,Paraiso cave,-55.45,-4.0667,-1.89484550268345,10.090268380176413,-3.5397410902372712,-3.22035968807907,60.0,210.10654349696978,1789.676118266275,1.6448955875538211,-0.5178297251285342,False,10.68464951232283
46,Pindal cave,-4.53,43.4,-7.420296557254552,3.2044154437459484,-7.05001846537379,-10.635240048769509,24.0,442.6231626275618,345.71960837197975,-0.37027809188076244,0.2068490873081445,False,6.021203838588086
47,Ruakuri cave,175.08,-36.27,-4.636086224631849,5.867056388374273,-3.893809446128671,-7.690316816001674,80.0,57.84250375214743,542.0191575195317,-0.7422767785031779,0.3064472603583526,False,8.147400265793323
48,Sanbao cave,110.4333,31.667,-8.303282731266272,1.6629308597673582,-8.785526278539123,-9.703243540846215,1900.0,760.1914183427292,117.461764008767,0.48224354727285146,-0.37396359734132695,False,4.337565222037754
49,Sant'Angelo cave,17.5,40.7,-8.291296352147505,4.927381847509485,-6.532229219529427,-8.882487313320272,148.0,397.6604480914517,620.2816134195405,-1.7590671326180782,0.7924544426146366,False,7.4664993455108775
50,Santana cave,-48.7267,-24.5308,-5.6599860271484825,2.7890419230946986,-5.885138275814086,-7.097295839007909,250.0,633.433502478517,302.6232291967474,0.22515224866560324,-0.13481827547772493,False,5.6174141374650635
51,Santo Tomas cave,-83.84,22.55,0.13971971576168468,6.458140569507403,0.7150326580715771,-3.1317594464616185,170.0,22.207284809726506,790.4064636061545,-0.5753129423098924,0.2263864332739667,False,8.547963688392493
52,Savi cave,13.8833,45.6167,-13.009728869105926,3.4374110603578365,-9.088305452779984,-11.639700486869028,350.0,537.7566239077574,346.3432895827455,-3.9214234163259416,2.1150858647135617,False,6.236266367254946
53,Secret cave,114.8503,4.0848,-6.567243810441415,0.669766240299877,-6.730720013596056,-9.101305940454536,250.0,324.52578671991046,8.261762994230782,0.16347620315464084,-0.1997528184760459,False,2.7527739401765827
54,Sieben Hengste cave,7.809999999999999,46.75,-12.674766947827504,2.225695860199575,-15.928152173245522,-12.414001383626948,1955.0,790.9678216523746,190.5371248672651,3.2533852254180182,-2.1807334291851643,False,5.01812910760836
55,Sofular cave,31.9333,41.4167,-10.68552598780013,5.312667335067056,-15.665716040680811,-9.740546727556769,440.0,615.6288310925411,634.2843089556081,4.9801900528806815,-2.160675787780693,False,7.752918755915849
56,Soreq cave,35.0226,31.755800000000004,-4.416494317942222,2.504026033845969,-5.842490376572148,-5.973273863385246,400.0,419.4453632048188,188.94298135273533,1.4259960586299263,-0.9011537727209451,False,5.322655298597856
57,Timta cave,82.0336,29.8381,-10.775245612741397,4.24528503633808,-10.039190191609672,-11.121971356932171,1900.0,3234.1682900927663,422.11536888456646,-0.7360554211317254,0.3572375384783134,False,6.930464594512929
58,Valmiki cave ,77.8167,15.150000000000002,-0.9193384467076766,5.346227056368542,-0.7100377883091121,-5.473965126467365,420.0,410.2749757461953,604.77395651758,-0.2093006583985645,0.09052048970478756,False,7.777367509761253
59,Villars cave,0.78,45.43,-9.087760714285523,2.5640827030679127,-8.40102980619281,-11.658790349188312,175.0,378.41760345764976,262.88512829976605,-0.6867309080927129,0.4288649756028645,False,5.386106496781302
60,Wanxiang cave,105.0,33.32,-11.739670933579317,4.662084634100422,-9.891478307092939,-11.930019658479656,1200.0,1815.0345713431727,473.46972054599644,-1.8481926264863784,0.8559672659008118,False,7.262714937836731
61,Wet Neck cave,172.48,-40.7,-5.726431836482156,1.151702777333076,-3.89953285283691,-8.216721442080058,90.0,144.23459701852175,61.27911109014511,-1.826898983645246,1.7023322513930879,False,3.609766654703302
62,Xiaobailong cave,103.36,24.2,-7.478769373107455,3.886351718868415,-10.241961363677092,-9.302544693206645,1500.0,1570.7490673853888,479.7890544391788,2.763191990569637,-1.4016513843749558,False,6.631014427273314
63,Yamen cave,107.9,25.4833,-6.1179351122502705,0.9162510040020251,-6.883305859557806,-8.159472419107676,570.0,836.0116888250578,28.87317596314033,0.7653707473075357,-0.7995849803023051,False,3.219705530007468
64,Yangzi cave,107.783,29.783,-7.296288709520958,1.1092381795681359,-7.916442535437454,-9.250865115019803,400.0,839.1904844308499,62.70871141155921,0.6201538259164963,-0.5888260600857083,False,3.5425935408733884
