,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,0.14721418101261097,7.03910730832886,-0.8496218684234691,-2.414267715943336,790.4064636061545,0.9968360494360801,-0.37572054394892473,False,8.30148751909819
1,Abissal cave,-37.6659,-5.5642,-4.954977525357686,7.347193277450479,-3.554209865295718,-3.6081040283470553,866.3403852538108,-1.4007676600619678,0.5167796151395998,False,8.481210819133036
2,Andriamaniloke,43.7569,-24.051,-3.038385789047291,4.556447056809797,0.5145856368585555,-3.930652449114798,0.5179543279930388,-3.5529714259058465,1.6644798828405891,False,6.678982269359911
3,Ball Gown cave,125.0,-17.03,-6.740903062009652,5.63509398558133,-3.0945543795756123,-5.455840536861524,431.8048314824116,-3.6463486824340396,1.536057997494171,False,7.4275863304477046
4,Bittoo cave,77.7764,30.7903,-7.6385511009580345,6.084330120155068,-5.085759881043411,-8.324165224280293,415.78989200577837,-2.5527912199146234,1.0349250823857086,False,7.717977554411562
5,Botuverá cave,-49.1569,-27.2247,-6.5925496214953405,5.6112580447593885,-4.774190027706595,-5.9695842018460255,302.6232291967474,-1.8183595937887453,0.7676259568403175,False,7.411860672169735
6,Bukit Assam cave,114.8,4.03,-7.005118140286762,3.7902413007088684,-6.986500697906285,-7.629948004596294,8.261762994230782,-0.018617442380477023,0.009562833374956548,False,6.0915884725740455
7,Cango cave,22.2147,-33.3925,-4.470731501480314,8.715377354576212,-5.70877801497204,-5.447221380894686,1245.2559924176435,1.2380465134917262,-0.4193666241406051,False,9.237197390977016
8,Cave C126,113.9,-22.1,-3.533754900200394,8.565755828044658,-7.099859605841834,-4.578799519358805,1291.781008124078,3.56610470564144,-1.2184599121727817,False,9.157564190430186
9,Cave of the Bells,-110.75,31.75,-9.816426991914076,5.711242551886791,-12.27010954986821,-9.776516324071645,533.8785762011134,2.4536825579541333,-1.0267224857162291,False,7.477603426611518
10,Cold Air cave,29.1833,-24.0,-5.103998835325618,7.835552641955754,-3.699281452987691,-5.779984277742738,1245.2559924176435,-1.4047173823379273,0.5018271340963061,False,8.758544537180201
11,El Condor cave,-77.3,-5.93,-6.53521163684833,7.113800677335631,-6.698430050792695,-3.484040332735777,612.4413230623701,0.16321841394436465,-0.06119533366597431,False,8.345415662407989
12,Fort Stanton cave,-105.4433,33.5067,-14.976565302258393,6.66370560407608,-9.791980862939502,-12.321978890457412,533.8785762011134,-5.184584439318892,2.008426999441066,False,8.077091958782752
13,Furong cave,107.9036,29.228899999999996,-7.939032454334194,3.785728081904094,-5.841361452162902,-7.418267334812485,62.70871141155921,-2.0976710021712925,1.0781089871121663,False,6.087960621661068
14,Gempa bumi cave,120.0,-5.0,-4.287852594007475,6.784210396334646,-5.855054515515046,-5.197155809077175,1158.3659220669783,1.5672019215075705,-0.6016934744005717,False,8.149796796971762
15,Gunung-buda cave (snail shell cave),114.48,4.02,-7.153243367092189,3.900892928952281,-6.533574739607123,-7.5913590729930025,35.512025867917906,-0.6196686274850665,0.3137454918773992,False,6.17986718279014
