,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Abaco Island cave,-77.16,26.23,-1.3012395254376998,8.955500882071217,-0.8707396852595934,-2.335762020430341,1380.8809779355013,-0.4304998401781064,0.1438560244251852,False,9.332129290847007
1,Abissal cave,-37.6659,-5.5642,-4.002176246697057,4.3719730436663315,-2.8369573991032997,-3.5703121360647216,2.9554293068707898,-1.1652188475937573,0.5572739766394001,False,6.520404587781084
2,Andriamaniloke,43.7569,-24.051,-3.114165714580694,4.5584783034992755,-2.2134458623889564,-3.974226817279888,0.5179543279925829,-0.9007198521917377,0.4218711130883271,False,6.658030075065926
3,B7 cave,7.0,49.0,-14.632460171015493,5.997513500154702,-10.553072554635634,-11.851094618355397,257.3749081169504,-4.07938761637986,1.665748213183164,False,7.636975962460631
4,Ball Gown cave,125.0,-17.03,-6.995258756755771,5.488000199433198,-2.7622018399580006,-5.48176464991495,431.8048314824116,-4.23305691679777,1.8069537999883163,False,7.305380916176522
5,Bittoo cave,77.7764,30.7903,-7.953832977409678,9.365401948278572,-5.1577243849954835,-8.478098960824159,1513.2152654258205,-2.7961085924141944,0.913673067685741,False,9.543309687101829
6,Botuverá cave,-49.1569,-27.2247,-7.366802372767208,5.612432984500165,-4.8329702343473855,-6.0502156708561206,302.6232291967474,-2.5338321384198226,1.0695528668507255,False,7.387736393513758
7,Bukit Assam cave,114.8,4.03,-7.376796700346614,3.789779229720643,-7.165385320019216,-7.849032799459307,8.261762994230782,-0.21141138032739804,0.10859789473368482,False,6.0707557821085265
8,Cave C126,113.9,-22.1,-3.6585816281121137,8.456952417448756,-7.195689959184563,-4.638234690013072,1291.781008124078,3.537108331072449,-1.2163019909373214,False,9.068652280943594
9,Cave of the Bells,-110.75,31.75,-10.704854742542867,5.744021724650205,-12.291828488840983,-9.827655523712629,533.8785762011134,1.5869737462981153,-0.66215811410107,False,7.4738408123978655
10,Cold Air cave,29.1833,-24.0,-5.649145301500624,8.855019097296648,-3.907089321759173,-5.972488314935246,1479.1148888216565,-1.7420559797414512,0.5854197306634988,False,9.279627807046126
11,Cueva del Diamante,-77.5,-5.73,-7.961304347246101,7.261451353229695,-6.582776822010624,-3.466088074431125,639.9147601265939,-1.3785275252354774,0.5115684189865599,False,8.403254614616566
12,Fort Stanton cave,-105.4433,33.5067,-15.034433283467608,7.076683913393485,-11.510202433645832,-12.350187624245823,533.8785762011134,-3.5242308498217767,1.32479734654687,False,8.295655442765993
13,Furong cave,107.9036,29.2289,-8.410183652474865,3.9532137303320063,-6.1750556465721615,-7.48240469755505,62.70871141155851,-2.2351280059027037,1.124157734030644,False,6.2002750279309895
14,Gempa bumi cave,120.0,-5.0,-4.402217176490946,5.354249463269934,-5.878665506644552,-5.177527475301602,395.3784849177935,1.4764483301536062,-0.6380709198731929,False,7.215810302485363
15,Gunung-buda cave (snail shell cave),114.48,4.02,-7.489527593075919,3.900079477168199,-6.720884485133685,-7.797831173667534,35.512025867917906,-0.7686431079422338,0.3892136015000283,False,6.1584658172744495
16,Haozhu cave,109.98330000000001,30.683299999999996,-8.380081807272193,3.879135226612605,-8.189393093780756,-7.997897334572947,117.461764008767,-0.19068871349143635,0.0968183170107633,False,6.141907425727585
17,Hollywood cave,171.47,-41.95,-6.264325384130987,4.542395794574272,-4.5031413160745615,-8.311637255179509,128.58921406274007,-1.7611840680564255,0.8263466323998875,False,6.646274788351483
18,Hulu cave,119.17,32.5,-10.175482442774639,7.3901978494682385,-7.4517415994903375,-9.432846847032298,828.0634577586494,-2.7237408432843013,1.0019308535702094,False,8.477422716276887
19,Jaraguá cave,-56.583,-21.083,-7.561408223911664,6.924038815987812,-6.793240180209182,-5.45709929621522,891.6297858599766,-0.7681680437024818,0.2919284956777583,False,8.205698457003312
20,Jeita cave,35.65,33.95,-6.148213807677542,4.561539739979066,-4.67732488076183,-5.693960074007085,210.83400198882887,-1.4708889269157117,0.6886905870789002,False,6.660265438893568
