,site_name,lon,lat,z_pred,ss_pred,z_obs,drift_at_obs,dist_nn,residual,PES,|PES| > critical_val,ci
0,Ball Gown cave,125.0,-17.03,-4.572559030783214,7.945057618220311,-1.7018502270166778,-5.762078015800403,1066.9519205315203,-2.8707088037665365,1.0184521178748611,False,8.964659230344063
1,Bittoo cave,77.7764,30.7903,-7.6083595518386264,4.99963009399398,-8.666493967107272,-9.967330157632627,415.78989200577837,1.0581344152686452,-0.47322960174550066,False,7.111385088968386
2,Botuverá cave,-49.1569,-27.2247,-5.490574238509368,5.6256123036398336,-2.238969492761953,-5.551636446444854,302.6232291967474,-3.2516047457474153,1.3709223264776622,False,7.543452490769761
3,Bukit Assam cave,114.8,4.03,-7.55332284211163,3.713865379430898,-7.209779521951177,-8.620232796217472,8.261762994230782,-0.3435433201604532,0.17826596312301313,False,6.129123025028045
4,Buraca Gloriosa,-8.7833,39.5333,-5.007725171075841,6.143542974087175,-3.319189801242252,-6.945088418367608,555.7630516490218,-1.6885353698335894,0.6812408968178597,False,7.8830577886473145
5,Cave Without a Name,-98.6208,29.8852,-5.438459585407474,6.601299201904967,-5.150385291408759,-7.775875901678217,760.5050497606261,-0.2880742939987151,0.11212173188936483,False,8.171465825512056
6,Cave of the Bells,-110.75,31.75,-10.463614199649177,5.731162388284436,-9.578250677356209,-10.82825891072337,533.8785762011134,-0.8853635222929679,0.36982840774046855,False,7.613890331231165
7,Chan Hol cave,-87.57,20.16,-0.45894426761244544,5.926119821626947,-3.971604232944628,-3.0164658321628837,468.8287869172023,3.512659965332183,-1.4429487185178507,False,7.742308534995857
8,Chauvet cave,4.26,44.23,-7.169664186227588,4.693955939040637,-8.081364515275766,-9.437188567416781,305.11447180307584,0.9117003290481778,-0.42080666246117154,False,6.890563897288496
9,Cold Air cave,29.1833,-24.0,-2.6401246548232815,7.848675437359937,-4.1831715489549595,-5.5343127742534755,870.3639195125568,1.543046894131678,-0.5507835229796355,False,8.910117785793526
10,Creighton`s cave,172.47,-40.63,-5.205191963231903,3.9273109073634966,-4.084326167755876,-8.25529997376516,69.00998942851429,-1.1208657954760275,0.565595537803111,False,6.302790937569764
11,Cueva Victoria,-0.8215,37.6322,-4.921718557512773,5.755601961930668,-5.938890327022534,-7.2353446698084,619.5263625287421,1.017171769509761,-0.4239834674617811,False,7.630107135590452
12,Cueva del Diamante,-77.5,-5.73,-4.920056782359548,4.760101458465881,-6.54569442621704,-4.438962400174349,31.369435063083298,1.625637643857492,-0.7451018516107639,False,6.938943715653321
13,Devils Hole,-116.2915,36.4254,-10.888444664499286,5.1794910276466855,-18.05894172427236,-11.812066863968013,408.5768008178835,7.170497059773073,-3.1506903262747663,False,7.238170392807339
14,Dim cave,32.1056,36.534,-8.135089720622318,5.064097154305569,-6.603675523133764,-7.680212362006058,431.40804071102957,-1.5314141974885542,0.6805211927957965,False,7.157086638775792
15,Dongge cave,108.0833,25.2833,-9.041159074023412,3.8988764664684767,-8.466695480500324,-8.55852657767632,28.8731759631406,-0.5744635935230882,0.2909328578491596,False,6.279932815313614
16,El Capitan cave,-133.319,56.162,-9.808838990734534,10.526665637868991,-12.573409230741628,-11.563468938915323,2225.9280577971836,2.764570240007094,-0.8520836153481407,False,10.318835147544512
17,El Condor cave,-77.3,-5.93,-5.538922181908643,4.763492140870621,-5.592993299626244,-4.3964266754930925,31.369435063083298,0.054071117717600536,-0.024774370066278667,False,6.941414625809261
18,El Soplao cave,-4.3937,43.2962,-5.6134509980811815,3.644149230353764,-6.13222684219042,-8.441717360088655,15.958928653096004,0.5187758441092383,-0.2717575816098109,False,6.071322976528575
19,Fort Stanton cave,-105.4433,33.5067,-12.314936734924041,6.104385310964051,-8.260736628492474,-12.757532442451925,533.8785762011134,-4.054200106431567,1.6409079207958621,False,7.857895145099133
20,Furong cave,107.90360000000001,29.2289,-9.786056995085795,3.763151575960637,-8.748785349292234,-10.265655312766365,62.70871141155874,-1.0372716457935613,0.5347079616226029,False,6.169658357804933
21,Gempa bumi cave,120.0,-5.0,-3.6293856321732028,5.367428838293384,-5.362290503560416,-5.497592784989005,395.3784849177935,1.7329048713872135,-0.7479827373975143,False,7.368318795312106
22,Gunung-buda cave (snail shell cave),114.48,4.02,-7.461147800176343,3.828345148954692,-7.312778893554836,-8.559831683778565,35.512025867917906,-0.14836890662150726,0.07582935355491865,False,6.222871063869998
23,Haozhu cave,109.98330000000001,30.683299999999996,-9.669377701785297,3.874603858959084,-10.234109792922686,-10.627120928503318,117.461764008767,0.5647320911373885,-0.28689885438414303,False,6.260354312718282
24,Hollywood cave,171.47,-41.95,-5.279016643720093,3.794861712884693,-4.878698703402013,-8.652430998511534,17.653035240796594,-0.40031794031807966,0.20549775241661097,False,6.195598091281202
25,Hulu cave,119.17000000000002,32.5,-8.482909640875404,5.53307910812889,-9.03541179992731,-10.251331895193307,459.33773141856534,0.5525021590519064,-0.23488243456306512,False,7.4811558079720655
26,Hölloch im Mahdtal,10.1506,47.3781,-8.745121170593086,5.363561991528056,-12.139698135466631,-11.282198282795108,346.3432895827455,3.3945769648735453,-1.4657469784077999,False,7.365664145008783
27,Jaraguá cave,-56.583,-21.083,-3.9156505597287006,7.249251980533016,-4.4250228191013585,-4.6934201458127065,891.6297858599766,0.509372259372658,-0.18918586781149063,False,8.563116606142263
28,Jeita cave,35.65,33.95,-5.4241514882829085,4.511063406329984,-5.200935267425166,-6.271286155417501,245.40884781618348,-0.22321622085774262,0.10509602382117855,False,6.754990238283864
29,Jerusalem west cave,35.15,31.7833,-5.1585298921179055,4.042409391568539,-3.7232664927526002,-6.05682635570819,12.425870552915981,-1.4352633993653052,0.7138573952031292,False,6.394482558432394
30,Juxtlahuaca cave,-99.2,17.4,-3.3041282922670447,7.976742947123707,-5.035693472384395,-4.765802078380859,1261.8603931001549,1.7315651801173502,-0.6130925594739165,False,8.98251722163905
31,Kailash cave,81.9915,18.8445,-3.2554864137568953,5.984983924988336,-1.909387367437148,-5.876198119912894,604.7739565175804,-1.3460990463197473,0.550231592357312,False,7.780665666141616
32,Kalakot cave,74.4258,33.2219,-8.020474249129595,5.5123215445741485,-8.582621523921489,-10.429401390261242,415.78989200577837,0.5621472747918936,-0.2394323555492729,False,7.467109697062334
33,Kulishu cave,115.65,39.68,-12.26758073756936,5.6442012884764985,-11.724382871337259,-13.93395105098754,237.23556198289134,-0.5431978662321022,0.2286424202032273,False,7.555905310944512
34,La Garma cave,-3.6658,43.4306,-5.797913295128725,3.717917275803027,-5.58376221142305,-8.473378854626658,60.711454620986515,-0.21415108370567548,0.11106325955134314,False,6.132465607319056
35,La Mine cave,9.68,36.03,-5.2339398689990295,6.766104032095151,-6.954033199260948,-6.987929603689029,856.4254274621903,1.7200933302619186,-0.6612758712278466,False,8.272839438673806
36,Lapa sem fim cave,-44.6281,-16.1503,-2.960519396460939,7.943991773644484,-4.245393450046314,-3.7953000659799963,1024.9472522344365,1.284874053585375,-0.4558701609231969,False,8.964057897141172
